iterations,batch_size,grid,runtime(us),num_elements,FLOP_per_cell,throughput(GFLOP/S),power_batch,avg_power(W),power_elapsed_time(ms),total_energy(kJ),energy_per_batch(kJ),est_energy_for_50_batches(kJ)
60048,1,30x30x30,65330.06,27000,13,322.6209803,2000,52.4061935,139649,7.318472515,0.003659236,0.182961813
60048,1,50x50x50,252790.38,125000,13,386.003613,2000,58.30621976,505996,29.50271398,0.014751357,0.737567849
60048,1,100x100x100,1375993.5,1000000,13,567.3166334,2000,39.04471708,2752664,107.4769871,0.053738494,2.686924677
60048,1,150x150x150,4043255,3375000,13,651.6052042,500,39.41647614,2022421,79.71670909,0.159433418,7.971670909
60048,1,200x200x200,8926468,8000000,13,699.6039195,500,68.75398776,4464069,306.9225454,0.613845091,30.69225454
60048,1,250x250x250,16688600,15625000,13,730.8731709,100,45.56512322,1670005,76.09398361,0.760939836,38.04699181
60048,1,300x300x300,28000550,27000000,13,752.7297857,100,64.12762662,2801521,179.6548926,1.796548926,89.82744632
Max,,,,,,752.7297857,,,,,,
