iterations,batch_size,grid,runtime(us),num_elements,FLOP_per_cell,throughput(GFLOP/S),power_batch,avg_power(W),power_elapsed_time(ms),total_energy(kJ),energy_per_batch(kJ),est_energy_for_50_batches(kJ)
60000,10,30x30x30,1588375,27000,13,132.5883371,10,125.563125,1697,0.213080623,0.021308062,1.065403116
60000,10,50x50x50,2208990,125000,13,441.3781864,10,164.8463636,2370,0.390685882,0.039068588,1.953429409
60000,10,100x100x100,8238595,1000000,13,946.7633741,10,291.8315789,8402,2.451968926,0.245196893,12.25984463
60000,10,150x150x150,25965850,3375000,13,1013.831629,10,336.011342,26061,8.756791584,0.875679158,43.78395792
60000,10,200x200x200,78857200,8000000,13,791.3037744,10,332.8268149,78713,26.19779708,2.619779708,130.9889854
60000,10,250x250x250,151809000,15625000,13,802.8180147,10,339.8488143,151042,51.33144461,5.133144461,256.6572231
60000,10,300x300x300,263027500,27000000,13,800.6767353,10,339.6638484,262657,89.21508744,8.921508744,446.0754372
Max,,,,,,1013.831629,,,,,,
