File,Grid Size X,Grid Size Y,Grid Size Z,Batch Size,Average Power (W),Elapsed Time (ms),Total Energy (kJ),Energy per Batch (kJ),Estimated Energy for 100 Batches (kJ)
100_100_nvidia_smi_log.csv,100,100,1,100,171.2836842105263,1542.0,0.2641194410526315,0.002641194410526315,0.2641194410526315
200_100_nvidia_smi_log.csv,200,100,1,100,268.042962962963,2235.0,0.5990760222222223,0.005990760222222224,0.5990760222222223
200_200_nvidia_smi_log.csv,200,200,1,100,300.1345161290323,5696.0,1.709566203870968,0.01709566203870968,1.7095662038709678
300_150_nvidia_smi_log.csv,300,150,1,100,304.6457746478874,6259.0,1.906777903521127,0.01906777903521127,1.9067779035211272
300_300_nvidia_smi_log.csv,300,300,1,100,330.8823478260869,11353.0,3.756507294869565,0.03756507294869565,3.756507294869565
400_200_nvidia_smi_log.csv,400,200,1,100,331.3549549549549,10113.0,3.3509926594594592,0.03350992659459459,3.3509926594594592
400_300_nvidia_smi_log.csv,400,300,1,100,337.697012987013,14606.0,4.932402571688312,0.04932402571688312,4.932402571688312
400_400_nvidia_smi_log.csv,400,400,1,100,340.52527363184083,19173.0,6.528891071343284,0.06528891071343285,6.528891071343285
