iterations,batch_size,grid,runtime(us),num_elements,FLOP_per_cell,throughput(GFLOP/S),power_batch,avg_power(W),power_elapsed_time(ms),total_energy(kJ),energy_per_batch(kJ),est_energy_for_10k_batches(kJ)
60000,1,100x100,9271.94,10000,4,258.8455059,100,141.845,1329,0.188512005,0.00188512,1.88512005
60000,1,200x100,15338.3,20000,4,312.9421122,100,182.83,1976,0.36127208,0.003612721,3.6127208
60000,1,200x200,33485.55,40000,4,286.6908263,100,229.5825581,3800,0.872413721,0.008724137,8.724137209
60000,1,300x150,37562.4,45000,4,287.5215641,100,244.9504348,4177,1.023157966,0.01023158,10.23157966
60000,1,300x300,73447.6,90000,4,294.0872132,100,282.2076471,7644,2.157195254,0.021571953,21.57195254
60000,1,400x200,68404.75,80000,4,280.6822626,100,276.7373077,7303,2.021012558,0.020210126,20.21012558
60000,1,400x300,98887.05,120000,4,291.2413708,100,295.1666364,10357,3.057040853,0.030570409,30.57040853
60000,1,400x400,129190.5,160000,4,297.2354778,100,306.1394521,13368,4.092472195,0.040924722,40.92472195
Max,,,,,,312.9421122,,,,,,
