iterations,batch_size,grid,runtime(us),num_elements,FLOP_per_cell,throughput(GFLOP/S),power_batch,avg_power(W),power_elapsed_time(ms),total_energy(kJ),energy_per_batch(kJ),est_energy_for_10k_batches(kJ)
60102,1,100x100,10068.8,10000,4,238.7652948,5000,39.38461538,58985,2.323101538,0.00046462,0.464620308
60102,1,200x100,16841.04,20000,4,285.502558,5000,40.75,93500,3.810125,0.000762025,0.762025
60102,1,200x200,26152.91,40000,4,367.6959849,5000,42.72413793,137505,5.874782586,0.001174957,1.174956517
60102,1,300x150,30458.52,45000,4,355.1833773,2500,41.5,83504,3.465416,0.001386166,1.3861664
60102,1,300x300,50854.6,90000,4,425.4623967,1000,41.92307692,59009,2.473838846,0.002473839,2.473838846
60102,1,400x200,50170.45,80000,4,383.3459736,1000,42.5,53930,2.292025,0.002292025,2.292025
60102,1,400x300,68709.8,120000,4,419.8667439,500,42,39466,1.657572,0.003315144,3.315144
60102,1,400x400,87316.8,160000,4,440.5255346,500,42.18181818,49488,2.087493818,0.004174988,4.174987636
Max,,,,,,440.5255346,,,,,,
