File,Grid Size X,Grid Size Y,Grid Size Z,Batch Size,Average Power (W),Elapsed Time (ms),Total Energy (kJ),Energy per Batch (kJ),Estimated Energy for 10000 Batches (kJ)
1000_hls_power_profile.csv,1000,1,1,10000,35.0,34447,1.205645,0.00012056450000000001,1.205645
2000_hls_power_profile.csv,2000,1,1,10000,35.0,39433,1.380155,0.0001380155,1.380155
5000_hls_power_profile.csv,5000,1,1,10000,35.76923076923077,58998,2.1103130769230765,0.00021103130769230765,2.1103130769230765
10000_hls_power_profile.csv,10000,1,1,10000,35.888888888888886,83480,2.9960044444444445,0.00029960044444444443,2.9960044444444445
20000_hls_power_profile.csv,20000,1,1,5000,35.93333333333333,68433,2.4590258,0.00049180516,4.9180516
30000_hls_power_profile.csv,30000,1,1,2000,35.8,44528,1.5941023999999997,0.0007970511999999999,7.9705119999999985
