grid_x,grid_y,grid_z,iters,batch_size,batch_id,init_time,main_time,total_time
400,400,1,60102,1,0,10728.1,61547,72275.1
400,400,1,60102,1,1,10642.7,61485,72127.7
400,400,1,60102,1,2,10132.5,61484,71616.5
400,400,1,60102,1,3,9641.86,61469,71110.9
400,400,1,60102,1,4,9343.23,61474,70817.2
400,400,1,60102,1,5,9451.96,61505,70957
400,400,1,60102,1,6,9355.53,61488,70843.5
400,400,1,60102,1,7,9701.92,61497,71198.9
400,400,1,60102,1,8,9366.68,61480,70846.7
400,400,1,60102,1,9,9412.77,61506,70918.8
400,400,1,60102,1,10,9609.67,62080,71689.7
400,400,1,60102,1,11,9634.92,61499,71133.9
400,400,1,60102,1,12,8985.35,61500,70485.4
400,400,1,60102,1,13,9750.54,61498,71248.5
400,400,1,60102,1,14,9635.5,61503,71138.5
400,400,1,60102,1,15,9411.38,61473,70884.4
400,400,1,60102,1,16,9460.43,61512,70972.4
400,400,1,60102,1,17,9312.77,61502,70814.8
400,400,1,60102,1,18,9322.99,61495,70818
400,400,1,60102,1,19,9101.22,61483,70584.2
args: -sizex=400 -sizey=400 -iters=60102 -batch=20 -bsize=1
