grid_x,grid_y,grid_z,iters,batch_size,batch_id,init_time,main_time,total_time
300,475,1,60102,1,0,47.981,74790,74838
300,475,1,60102,1,1,79.481,74676,74755.5
300,475,1,60102,1,2,69.071,74681,74750.1
300,475,1,60102,1,3,51.528,74667,74718.5
300,475,1,60102,1,4,64.362,75004,75068.4
300,475,1,60102,1,5,69.111,74724,74793.1
300,475,1,60102,1,6,69.232,74787,74856.2
300,475,1,60102,1,7,68.7,74679,74747.7
300,475,1,60102,1,8,69.723,75038,75107.7
300,475,1,60102,1,9,64.824,74806,74870.8
300,475,1,60102,1,10,68.48,74708,74776.5
300,475,1,60102,1,11,64.442,74711,74775.4
300,475,1,60102,1,12,69.031,74685,74754
300,475,1,60102,1,13,69.041,74843,74912
300,475,1,60102,1,14,69.511,74695,74764.5
300,475,1,60102,1,15,69.1,74693,74762.1
300,475,1,60102,1,16,69.442,74675,74744.4
300,475,1,60102,1,17,68.81,74671,74739.8
300,475,1,60102,1,18,68.24,74673,74741.2
300,475,1,60102,1,19,67.809,74987,75054.8
