grid_x,grid_y,grid_z,iters,batch_id,init_time,main_time,total_time
200,1,1,60000,100,32.913,3327.53,8090.54
200,1,1,60000,10,33.474,3389,8271.12
200,1,1,60000,11,16.501,3311.27,8748.87
200,1,1,60000,12,32.342,3362.02,8407.95
200,1,1,60000,13,40.286,3476.42,3.02062e+06
200,1,1,60000,14,25.659,3411.24,8438.27
200,1,1,60000,15,31.981,3404.4,8139.49
200,1,1,60000,16,18.365,3396.88,8354.18
200,1,1,60000,17,32.421,3338.7,8621.26
200,1,1,60000,18,32.922,3324.39,8180.86
200,1,1,60000,19,33.274,3462.66,3.47736e+06
200,1,1,60000,1,21,3429.41,8318.66
200,1,1,60000,20,32.882,3360.51,17733.4
200,1,1,60000,21,32.882,3408.81,8233.42
200,1,1,60000,22,16.451,3308.41,8538.19
200,1,1,60000,23,33.243,3384.96,8351.85
200,1,1,60000,24,32.923,3483.18,8310.99
200,1,1,60000,25,33.153,3460.71,2.91689e+06
200,1,1,60000,26,25.328,3317.49,8130.92
200,1,1,60000,27,31.249,3409.4,8492.23
200,1,1,60000,28,32.873,3356.94,9099.94
200,1,1,60000,29,32.311,3301.91,8552.4
200,1,1,60000,2,38.233,3323.78,8390.96
200,1,1,60000,30,32.262,3423.66,8311.87
200,1,1,60000,31,33.864,3501.21,8883.35
200,1,1,60000,32,32.752,3383.54,8523.41
200,1,1,60000,33,34.555,3417.93,8469.26
200,1,1,60000,34,31.109,3304.63,8751.46
200,1,1,60000,35,33.063,3339.3,8278.53
200,1,1,60000,36,31.49,3425.38,8326.3
200,1,1,60000,37,33.313,3342.43,8120.48
200,1,1,60000,38,29.506,3579.14,9004.1
200,1,1,60000,39,25.158,3275.51,8567.31
200,1,1,60000,3,21.391,3332.6,8586.67
200,1,1,60000,40,30.999,3328.36,8694.69
200,1,1,60000,41,30.658,3300.33,8563.34
200,1,1,60000,42,32.611,3456.36,8771.35
200,1,1,60000,43,31.159,3516.2,8999.84
200,1,1,60000,44,26.019,3380.47,8493.01
200,1,1,60000,45,31.931,3318.91,8697.79
200,1,1,60000,46,28.815,3320.55,8269.27
200,1,1,60000,47,32.152,3304.28,8063.76
200,1,1,60000,48,31.97,3362.08,8111.12
200,1,1,60000,49,32.973,3315.72,8127.17
200,1,1,60000,4,39.065,3384.4,8424.25
200,1,1,60000,50,32.632,3317.51,8607.39
200,1,1,60000,51,25.97,3470.94,8558.68
200,1,1,60000,52,31.019,3329.78,8108.34
200,1,1,60000,53,32.251,3393.72,8492.91
200,1,1,60000,54,36.098,3367.7,8608.84
200,1,1,60000,55,30.639,3431.21,8426.35
200,1,1,60000,56,41.669,3443.68,2.89779e+06
200,1,1,60000,57,33.213,3303.25,8629.26
200,1,1,60000,58,33.444,3402.97,8396.37
200,1,1,60000,59,33.113,3380.77,8417.74
200,1,1,60000,5,20.96,3298.11,8375.13
200,1,1,60000,60,25.799,3344.66,8137.19
200,1,1,60000,61,32.973,3530.16,8483.3
200,1,1,60000,62,47.47,3443.79,3.4305e+06
200,1,1,60000,63,33.334,3305.35,8520.59
200,1,1,60000,64,31.75,3351.61,8373.78
200,1,1,60000,65,32.362,3403.9,8618.03
200,1,1,60000,66,30.558,3328.81,9210.69
200,1,1,60000,67,37.02,3308.42,8476.89
200,1,1,60000,68,32.331,3445.9,2.99538e+06
200,1,1,60000,69,33.553,3415.28,8984.14
200,1,1,60000,6,36.69,3338.38,8426.13
200,1,1,60000,70,23.064,3338.64,8340.67
200,1,1,60000,71,32.161,3443.89,8404.5
200,1,1,60000,72,28.164,3441.61,8608.8
200,1,1,60000,73,33.394,3423.99,8819.19
200,1,1,60000,74,33.134,3542.3,2.93567e+06
200,1,1,60000,75,33.243,3307.39,8488.63
200,1,1,60000,76,20.739,3385.02,8325.23
200,1,1,60000,77,32.021,3315.89,8595.94
200,1,1,60000,78,32.071,3577.85,8883.43
200,1,1,60000,79,33.704,3470.92,8545.68
200,1,1,60000,7,31.64,3324.5,8457.84
200,1,1,60000,80,29.597,3407.64,8608.78
200,1,1,60000,81,20.238,3479.4,8631.65
200,1,1,60000,82,21.1,3644.07,8768.14
200,1,1,60000,83,26.65,3338.09,9218.77
200,1,1,60000,84,37,3329.97,8403.82
200,1,1,60000,85,32.873,3316.69,8407.34
200,1,1,60000,86,33.313,3451.03,8655.63
200,1,1,60000,87,33.754,3357.61,8479.77
200,1,1,60000,88,33.373,3320.36,8518.63
200,1,1,60000,89,32.762,3748.89,8458.36
200,1,1,60000,8,25.258,3314.46,8471.42
200,1,1,60000,90,33.113,3316.32,8416.74
200,1,1,60000,91,32.542,3626.53,8892.18
200,1,1,60000,92,33.434,3315.17,9228.55
200,1,1,60000,93,31.069,3315.81,8552.75
200,1,1,60000,94,35.788,3508.17,8615.57
200,1,1,60000,95,32.361,3448.53,8680.05
200,1,1,60000,96,33.143,3310.87,8357.07
200,1,1,60000,97,32.742,3337.59,8440.97
200,1,1,60000,98,33.123,3490.66,2.98683e+06
200,1,1,60000,99,33.624,3394.77,8517.15
200,1,1,60000,9,18.345,3398.61,8416.44
