grid_x,grid_y,grid_z,iters,batch_id,init_time,main_time,total_time
20000,1,1,60000,10,1443.42,18097.6,24286.2
20000,1,1,60000,11,1762.09,18102.7,24459.9
20000,1,1,60000,12,1642.4,18102.3,24665.1
20000,1,1,60000,13,2791.92,18226.5,25967.9
20000,1,1,60000,14,2782.23,18102.7,25984.1
20000,1,1,60000,15,2434.22,18089.6,25257.5
20000,1,1,60000,16,1926.51,18250.7,25147.3
20000,1,1,60000,17,2356.29,18117.2,25186.2
20000,1,1,60000,18,2457.62,18177.3,25605.5
20000,1,1,60000,19,2860.36,18313,26146.5
20000,1,1,60000,1,2793.15,18145.8,25824.6
20000,1,1,60000,20,2774.52,18134.4,25990
20000,1,1,60000,21,2826.52,18154.4,25960.8
20000,1,1,60000,22,2109.32,18149.7,25104.2
20000,1,1,60000,23,2501.4,18133.1,25685.5
20000,1,1,60000,24,2804.82,18171.7,25931.6
20000,1,1,60000,25,2792.45,18201.1,26013.5
20000,1,1,60000,26,2691.88,18241.5,25762.7
20000,1,1,60000,27,2057.01,18097.9,25002
20000,1,1,60000,28,2701.41,18203.9,26258.7
20000,1,1,60000,29,2802.87,18203.4,25914.2
20000,1,1,60000,2,1609.57,18206.3,24892.3
20000,1,1,60000,30,2734.72,18193.1,3.06786e+06
20000,1,1,60000,31,2858.58,18115.9,26266.4
20000,1,1,60000,32,2751.61,18111.1,26156
20000,1,1,60000,33,2729.79,18134.1,26019
20000,1,1,60000,34,2671.14,18145.8,25628.1
20000,1,1,60000,35,2777.71,18235.8,25853.3
20000,1,1,60000,36,2772.6,18289.3,26208.8
20000,1,1,60000,37,2609.54,18196.7,25746
20000,1,1,60000,38,2823.29,18098.9,25738.5
20000,1,1,60000,39,2710.16,18453.9,26028.6
20000,1,1,60000,3,1615.99,18172.8,24837.1
20000,1,1,60000,40,2817.75,18319.4,25920.7
20000,1,1,60000,41,2739.65,18087.6,25736.7
20000,1,1,60000,42,2838,18246.3,25822.4
20000,1,1,60000,43,2865.07,18110.6,25891.1
20000,1,1,60000,44,2800.78,18196.7,26024.8
20000,1,1,60000,45,2788.88,18111.5,26023.7
20000,1,1,60000,46,1320.93,18104.5,24507.2
20000,1,1,60000,47,2756.72,18424.2,3.07134e+06
20000,1,1,60000,48,2721.34,18100.9,26052.4
20000,1,1,60000,49,2009.72,18177.4,25237.1
20000,1,1,60000,4,1551.34,18135.2,24718
20000,1,1,60000,50,2764.57,18089.5,25609
20000,1,1,60000,5,1739.12,18105.7,24729.5
20000,1,1,60000,6,1631.14,18108.5,24978.7
20000,1,1,60000,7,1896.99,18280.5,24942.3
20000,1,1,60000,8,1468.72,18186.8,24729.2
20000,1,1,60000,9,1181.41,18240.9,24401.9
