grid_x,grid_y,grid_z,iters,batch_id,init_time,main_time,total_time
30000,1,1,60000,10,4123.69,25585.9,34857.4
30000,1,1,60000,11,3119.75,25696.9,3.60933e+06
30000,1,1,60000,12,3869.98,25589.6,34649.3
30000,1,1,60000,13,4110.25,25635.7,34699.3
30000,1,1,60000,14,4148.61,25654.5,34504.8
30000,1,1,60000,15,4085.93,25720.9,34529
30000,1,1,60000,16,4103.6,25732.1,34702.3
30000,1,1,60000,17,4179.4,25562.6,35025.1
30000,1,1,60000,18,3945.8,25557.6,34358.1
30000,1,1,60000,19,2330.57,25704.1,32911.8
30000,1,1,60000,1,4219.54,25760.3,34925.3
30000,1,1,60000,20,3824.68,25806.6,34321.2
30000,1,1,60000,2,4198.92,25649.1,34645.7
30000,1,1,60000,3,4107.45,25583.5,34513.9
30000,1,1,60000,4,4182.62,25653.4,34863.6
30000,1,1,60000,5,3862.29,25618.4,34418.7
30000,1,1,60000,6,4114.2,25640.6,3.47626e+06
30000,1,1,60000,7,3817.14,25619.8,34343.9
30000,1,1,60000,8,2931.62,25561.3,33207.5
30000,1,1,60000,9,4264.68,25562.9,35280.6
