grid_x,grid_y,grid_z,iters,batch_id,init_time,main_time,total_time
5000,1,1,60000,100,681.405,6715.35,12370.6
5000,1,1,60000,10,672.558,6769.36,12249.4
5000,1,1,60000,11,729.566,6740.72,12762.6
5000,1,1,60000,12,678.289,6883.01,12279.5
5000,1,1,60000,13,675.353,6741.54,12340.8
5000,1,1,60000,14,676.225,6977.64,12840.6
5000,1,1,60000,15,417.553,6805.81,12319.6
5000,1,1,60000,16,704.77,6803.95,12689.4
5000,1,1,60000,17,544.605,6960.6,12498.3
5000,1,1,60000,18,690.863,6748.9,12837.9
5000,1,1,60000,19,634.937,6746.17,12483.5
5000,1,1,60000,1,675.885,6821.27,12250.7
5000,1,1,60000,20,673.84,6953.48,12595.3
5000,1,1,60000,21,715.24,6913.17,12747.7
5000,1,1,60000,22,675.654,6820.98,12556.7
5000,1,1,60000,23,690.332,6891.71,12613.2
5000,1,1,60000,24,674.261,6763.74,12425.7
5000,1,1,60000,25,509.588,6814.63,12339.6
5000,1,1,60000,26,673.069,6835.75,12296.9
5000,1,1,60000,27,678.189,6782.97,12509.3
5000,1,1,60000,28,674.683,6812.48,12263.4
5000,1,1,60000,29,629.877,6795.34,12214.8
5000,1,1,60000,2,751.989,6827.74,12441.2
5000,1,1,60000,30,647.301,6992.23,3.43272e+06
5000,1,1,60000,31,495.812,6910.95,12249.4
5000,1,1,60000,32,604.79,7336.91,12944.1
5000,1,1,60000,33,739.025,6898.93,12606.3
5000,1,1,60000,34,700.842,6792.54,12336.7
5000,1,1,60000,35,509.809,6851.06,12369.4
5000,1,1,60000,36,681.214,6786.23,12474.7
5000,1,1,60000,37,672.688,6776.38,13342.8
5000,1,1,60000,38,415.039,6734.56,12272.5
5000,1,1,60000,39,675.604,6693.15,12440.3
5000,1,1,60000,3,411.442,6815.79,12141.7
5000,1,1,60000,40,678.119,6719.36,12345.3
5000,1,1,60000,41,409.919,7088.83,12579.1
5000,1,1,60000,42,410.921,6811.2,12117
5000,1,1,60000,43,411.873,6840.95,12403.2
5000,1,1,60000,44,327.713,6847.16,12326.8
5000,1,1,60000,45,510.971,6851.57,12238.7
5000,1,1,60000,46,657.259,6823.13,12394.2
5000,1,1,60000,47,648.302,6817.38,12354.7
5000,1,1,60000,48,680.293,6770.19,12452.4
5000,1,1,60000,49,680.633,6814.13,12453.7
5000,1,1,60000,4,637.712,7005.98,12907.1
5000,1,1,60000,50,408.466,6872.13,12275.4
5000,1,1,60000,51,417.985,6832.26,12085.7
5000,1,1,60000,52,405.25,7033.17,12390.7
5000,1,1,60000,53,399.349,6903.1,12205.5
5000,1,1,60000,54,410.35,6742.13,12405.3
5000,1,1,60000,55,372.528,6790.62,12300.9
5000,1,1,60000,56,682.927,6716.78,12520.5
5000,1,1,60000,57,419.016,6859.01,12386
5000,1,1,60000,58,402.394,6841.94,12216.8
5000,1,1,60000,59,410.761,6912.59,12343.8
5000,1,1,60000,5,675.023,6892.39,12474
5000,1,1,60000,60,504.839,6735.95,12127.8
5000,1,1,60000,61,631.991,6744.15,12358.5
5000,1,1,60000,62,418.155,6851.17,12203.1
5000,1,1,60000,63,699.409,6752.27,12326.4
5000,1,1,60000,64,517.534,6767.59,12259.7
5000,1,1,60000,65,726.55,6960.39,12861.7
5000,1,1,60000,66,656.829,6780.54,12600.5
5000,1,1,60000,67,677.698,6784.55,12242.3
5000,1,1,60000,68,712.925,6740,12572.3
5000,1,1,60000,69,690.882,6757.26,12453
5000,1,1,60000,6,672.898,6973.12,12674.6
5000,1,1,60000,70,633.334,6819.51,12493.3
5000,1,1,60000,71,673.25,6869.52,12624.3
5000,1,1,60000,72,726.972,6743.06,12403.2
5000,1,1,60000,73,674.602,6867.89,3.41327e+06
5000,1,1,60000,74,676.756,6843.57,13147.4
5000,1,1,60000,75,410.42,6885.82,12364.6
5000,1,1,60000,76,593.588,6938.32,12464.8
5000,1,1,60000,77,632.111,6743.4,12342.3
5000,1,1,60000,78,677.388,6878,12615.3
5000,1,1,60000,79,633.585,6870.7,3.48585e+06
5000,1,1,60000,7,675.714,13646.7,19123.6
5000,1,1,60000,80,643.503,6928.83,12462.4
5000,1,1,60000,81,416.321,6742.44,11818.8
5000,1,1,60000,82,408.516,6744.43,12254.2
5000,1,1,60000,83,414.538,6817.66,12219.5
5000,1,1,60000,84,411.241,6742.09,12300.5
5000,1,1,60000,85,375.124,6776.08,12006.5
5000,1,1,60000,86,389.531,6744.5,12044.5
5000,1,1,60000,87,409.749,6732.85,12024
5000,1,1,60000,88,676.175,6758.72,12278.8
5000,1,1,60000,89,635.237,6822.68,12324.9
5000,1,1,60000,8,701.524,6940.48,12634.8
5000,1,1,60000,90,673.81,6859.01,12266.1
5000,1,1,60000,91,677.097,6796.85,12288.5
5000,1,1,60000,92,717.413,6765.42,12406.9
5000,1,1,60000,93,396.363,6923.33,12125.1
5000,1,1,60000,94,409.168,6992.52,12367.2
5000,1,1,60000,95,409.178,6749.36,11822.5
5000,1,1,60000,96,498.878,6815.56,12100.6
5000,1,1,60000,97,410.811,6759.57,12051.9
5000,1,1,60000,98,673.43,6895.97,12539.1
5000,1,1,60000,99,410.761,6839.89,12229.8
5000,1,1,60000,9,509.408,6774.1,12233.5
