grid_x,grid_y,grid_z,iters,batch_id,init_time,main_time,total_time
500,1,1,60000,100,71.145,3618.75,8564.6
500,1,1,60000,10,72.507,3474.67,8664.33
500,1,1,60000,11,85.151,3484.15,9186.56
500,1,1,60000,12,89.72,3497.41,8320.73
500,1,1,60000,13,71.706,3538.55,8637.09
500,1,1,60000,14,72.367,3622.44,8866.91
500,1,1,60000,15,73.539,3517.66,8628.37
500,1,1,60000,16,72.257,3475.49,8643.76
500,1,1,60000,17,110.299,3498.15,8712.32
500,1,1,60000,18,72.408,3474.51,8608.6
500,1,1,60000,19,78.199,3551.78,8660.01
500,1,1,60000,1,76.225,3506.18,8324.82
500,1,1,60000,20,60.134,3567.05,8735.2
500,1,1,60000,21,106.122,3491.49,9488.19
500,1,1,60000,22,72.378,3488.02,8429.46
500,1,1,60000,23,106.372,3533.57,8571.28
500,1,1,60000,24,71.856,3637.88,3.47531e+06
500,1,1,60000,25,78.68,3623.78,8537.81
500,1,1,60000,26,67.038,3480.24,8713.15
500,1,1,60000,27,67.999,3490.18,8483.53
500,1,1,60000,28,72.367,3663.65,8799.84
500,1,1,60000,29,72.187,3481.32,8408.97
500,1,1,60000,2,80.994,3492.23,8715.1
500,1,1,60000,30,103.978,3665.05,8689.7
500,1,1,60000,31,54.904,3491.67,8790.89
500,1,1,60000,32,70.343,3533.39,8542.25
500,1,1,60000,33,53.852,3589.87,8353.3
500,1,1,60000,34,107.213,3480.86,9138.89
500,1,1,60000,35,71.927,3606.5,8688.2
500,1,1,60000,36,76.095,3490.78,8654.93
500,1,1,60000,37,83.098,3459.76,8430.23
500,1,1,60000,38,72.178,3558.98,8551.24
500,1,1,60000,39,84.861,3480.74,8839.21
500,1,1,60000,3,71.796,3602.55,9206.21
500,1,1,60000,40,102.235,3477.62,8426.59
500,1,1,60000,41,54.874,4032.7,8915.9
500,1,1,60000,42,79.331,3532.22,8576.71
500,1,1,60000,43,70.995,3469.66,8483.57
500,1,1,60000,44,74.271,3555.71,8652.1
500,1,1,60000,45,37.882,3538.32,8600.03
500,1,1,60000,46,53.852,3533.84,8435.52
500,1,1,60000,47,71.837,3577.26,8610.99
500,1,1,60000,48,72.318,3506.74,8413.5
500,1,1,60000,49,72.297,3459.96,8631.27
500,1,1,60000,4,71.907,3496.04,8206.35
500,1,1,60000,50,71.376,3470.09,8436.95
500,1,1,60000,51,70.885,3540.54,8480.86
500,1,1,60000,52,71.636,3512.73,8321.47
500,1,1,60000,53,104.198,3612.31,8682.53
500,1,1,60000,54,125.017,3592.34,2.96205e+06
500,1,1,60000,55,72.448,3497.23,8885.84
500,1,1,60000,56,71.516,3489.14,8753.1
500,1,1,60000,57,76.455,3560.3,8584.98
500,1,1,60000,58,71.806,3671.62,8773.99
500,1,1,60000,59,67.178,3628.55,8644.08
500,1,1,60000,5,70.895,3537.85,8503.79
500,1,1,60000,60,72.077,3772.61,3.54556e+06
500,1,1,60000,61,82.897,3473.76,8975.97
500,1,1,60000,62,71.966,3561.06,8481.46
500,1,1,60000,63,79.842,3500.6,8780.92
500,1,1,60000,64,75.293,3460.7,8822.7
500,1,1,60000,65,71.065,3675.55,8523
500,1,1,60000,66,71.797,3655.43,3.4684e+06
500,1,1,60000,67,73.309,3565.43,8654.93
500,1,1,60000,68,84.391,3827.48,8862.49
500,1,1,60000,69,71.295,3516.83,8868.93
500,1,1,60000,6,71.035,3465.43,8258.86
500,1,1,60000,70,72.077,3661.08,8827.79
500,1,1,60000,71,71.676,3500.03,8551.55
500,1,1,60000,72,71.986,3625.88,2.90789e+06
500,1,1,60000,73,75.303,3577.06,8725.37
500,1,1,60000,74,44.966,3655.09,8584.83
500,1,1,60000,75,72.177,3562.75,8914
500,1,1,60000,76,54.925,3499.44,8865.9
500,1,1,60000,77,76.856,3474.07,8577.25
500,1,1,60000,78,71.476,3612.2,3.00903e+06
500,1,1,60000,79,72.418,3634.14,8801.25
500,1,1,60000,7,74.983,3511.78,8443.7
500,1,1,60000,80,71.876,3616.44,8531.27
500,1,1,60000,81,67.388,3503.58,8241.51
500,1,1,60000,82,71.726,3589.09,8719.88
500,1,1,60000,83,82.948,3495.8,8551.91
500,1,1,60000,84,72.368,3610.9,3.4549e+06
500,1,1,60000,85,75.353,3454.3,9125.18
500,1,1,60000,86,80.012,3545.5,8688.66
500,1,1,60000,87,72.899,3616.84,8675.67
500,1,1,60000,88,70.985,3553.96,8534.5
500,1,1,60000,89,67.548,3593.33,8647.55
500,1,1,60000,8,73.64,3666.41,8696.03
500,1,1,60000,90,74.13,3618.49,2.93739e+06
500,1,1,60000,91,78.249,3613.79,8762.77
500,1,1,60000,92,72.678,3470.45,8593.04
500,1,1,60000,93,44.594,3521.05,8523.68
500,1,1,60000,94,66.447,3482.15,9043.54
500,1,1,60000,95,71.256,3482.51,8450.43
500,1,1,60000,96,72.358,3579.34,2.94176e+06
500,1,1,60000,97,76.085,3689.99,8806.22
500,1,1,60000,98,60.245,3481.98,8370.78
500,1,1,60000,99,56.588,3875.05,8938.16
500,1,1,60000,9,73.319,3494.64,8670.88
