grid_x,grid_y,grid_z,iters,batch_id,init_time,main_time,total_time
150,1,1,60000,100,29.757,3300.5,8586.97
150,1,1,60000,10,26.861,3286.99,8977.03
150,1,1,60000,11,25.619,3366.21,8256.96
150,1,1,60000,12,26.32,3305.94,8166.25
150,1,1,60000,13,24.657,3304.45,8270.84
150,1,1,60000,14,27.121,3274.36,8193.86
150,1,1,60000,15,26.671,3310.22,8225.64
150,1,1,60000,16,26.69,3378.87,8255.6
150,1,1,60000,17,26.361,3577.48,8488
150,1,1,60000,18,26.511,3352.34,8484.31
150,1,1,60000,19,26.69,3228.9,8544.02
150,1,1,60000,1,25.078,3511.65,8357.06
150,1,1,60000,20,17.363,3330.6,8339.23
150,1,1,60000,21,17.162,3370.6,8241.22
150,1,1,60000,22,20.81,3280.36,7963.44
150,1,1,60000,23,28.113,3290.51,8528.68
150,1,1,60000,24,20.178,3417.28,3.06223e+06
150,1,1,60000,25,31.339,3316.04,8778.46
150,1,1,60000,26,25.498,3309.37,8475.19
150,1,1,60000,27,28.795,3347.11,8261.35
150,1,1,60000,28,17.313,3403.02,8468.97
150,1,1,60000,29,23.375,3293.15,8517.2
150,1,1,60000,2,26.49,3278.68,8145.78
150,1,1,60000,30,25.469,3281.73,8536.75
150,1,1,60000,31,25.94,3424.15,8326.51
150,1,1,60000,32,20.349,3286.77,8547.64
150,1,1,60000,33,26.07,3375.72,8328.53
150,1,1,60000,34,25.398,3330.51,8333.19
150,1,1,60000,35,27.021,3305.47,8559.01
150,1,1,60000,36,28.214,3320.98,8369.23
150,1,1,60000,37,26.942,3431.93,8220.88
150,1,1,60000,38,26.751,3360.5,8449.56
150,1,1,60000,39,26.651,3314.37,8451.98
150,1,1,60000,3,16.061,3278.49,8607.88
150,1,1,60000,40,26.481,3286.44,8397.35
150,1,1,60000,41,26.451,3273.15,8261.16
150,1,1,60000,42,26.761,3277.66,7960.12
150,1,1,60000,43,26.039,3450.3,3.03222e+06
150,1,1,60000,44,26.35,3295.34,8846.85
150,1,1,60000,45,25.899,3277.28,8144.69
150,1,1,60000,46,16.982,3402.12,8094.18
150,1,1,60000,47,25.308,3290.45,8091.65
150,1,1,60000,48,26.17,3445.41,8453.2
150,1,1,60000,49,19.667,3405.63,2.93005e+06
150,1,1,60000,4,30.308,3318.21,8413.59
150,1,1,60000,50,27.392,3310.28,8855.6
150,1,1,60000,51,15.96,3304.07,8623.13
150,1,1,60000,52,30.819,3269.66,8369.71
150,1,1,60000,53,26.29,3368.4,8404.28
150,1,1,60000,54,28.714,3390.73,8350.2
150,1,1,60000,55,25.078,3357.91,3.57982e+06
150,1,1,60000,56,24.888,3302.39,8237.2
150,1,1,60000,57,25.428,3411.73,8231.06
150,1,1,60000,58,14.648,3288.88,8321.97
150,1,1,60000,59,31.279,3288.96,8714.84
150,1,1,60000,5,26.22,3292.34,8413.91
150,1,1,60000,60,25.729,3310.51,11304
150,1,1,60000,61,26.53,3429.02,3.40351e+06
150,1,1,60000,62,26.701,3277.27,8434.35
150,1,1,60000,63,25.789,3288.58,8566.7
150,1,1,60000,64,25.939,3346.67,8405.93
150,1,1,60000,65,26.861,3371.47,8529.96
150,1,1,60000,66,25.668,3380.66,8305.29
150,1,1,60000,67,26.18,3362.11,8337.62
150,1,1,60000,68,27.021,3689.27,8772.22
150,1,1,60000,69,21.11,3287.86,8495.44
150,1,1,60000,6,26.911,3388.31,8492.98
150,1,1,60000,70,27.281,3328.26,8411.17
150,1,1,60000,71,26.25,3287.81,8213.72
150,1,1,60000,72,36.8,3355.95,8740.11
150,1,1,60000,73,26.962,3629.03,8698.29
150,1,1,60000,74,25.929,3575.94,2.99683e+06
150,1,1,60000,75,30.087,3367.51,8711.7
150,1,1,60000,76,26.28,3426.92,8389.98
150,1,1,60000,77,25.389,3362.19,8288.57
150,1,1,60000,78,25.588,3376.67,8594.5
150,1,1,60000,79,26.179,3455.86,8532.79
150,1,1,60000,7,26.59,3292.56,8199.98
150,1,1,60000,80,29.606,3406.17,3.45251e+06
150,1,1,60000,81,26.681,3428.38,8538.93
150,1,1,60000,82,25.479,3507.14,8594.07
150,1,1,60000,83,31.3,3580.55,8902.4
150,1,1,60000,84,27.282,3378.31,8443.75
150,1,1,60000,85,27.081,3359.91,8317.61
150,1,1,60000,86,26.099,3444.32,2.95821e+06
150,1,1,60000,87,29.096,3273.34,8765.31
150,1,1,60000,88,25.729,3273.9,8078.03
150,1,1,60000,89,26.029,3412.58,8456.14
150,1,1,60000,8,18.025,3289.57,8146.86
150,1,1,60000,90,26.711,3281.83,9855.42
150,1,1,60000,91,32.131,3558,8577.51
150,1,1,60000,92,31.109,3399.1,3.01415e+06
150,1,1,60000,93,26.791,3284.94,8451.47
150,1,1,60000,94,26.761,3404.92,8486.27
150,1,1,60000,95,31.13,3276.27,8318.35
150,1,1,60000,96,27.212,3292.79,8210.5
150,1,1,60000,97,30.317,3480.68,8516.93
150,1,1,60000,98,27.081,3573.22,3.4529e+06
150,1,1,60000,99,26.761,3269.06,8211.08
150,1,1,60000,9,26.149,3331.72,8294.11
