grid_x,grid_y,grid_z,iters,batch_id,init_time,main_time,total_time
2000,1,1,60000,100,271.135,4724.19,10035.3
2000,1,1,60000,10,213.225,4666.7,10207.5
2000,1,1,60000,11,283.208,4741.93,10132.6
2000,1,1,60000,12,289.37,4730.3,10545.4
2000,1,1,60000,13,268.771,4759.27,9950.01
2000,1,1,60000,14,163.832,4731.34,9780.58
2000,1,1,60000,15,274.352,4726.75,9818.37
2000,1,1,60000,16,294.44,4635.97,9642.84
2000,1,1,60000,17,288.048,4642.12,10040
2000,1,1,60000,18,274.482,4803.65,3.06332e+06
2000,1,1,60000,19,268.751,4738.39,10308.9
2000,1,1,60000,1,273.881,4658.97,10119.4
2000,1,1,60000,20,267.718,4660.03,10258.2
2000,1,1,60000,21,278.91,4644.75,9907.03
2000,1,1,60000,22,267.779,4643.73,10447.2
2000,1,1,60000,23,201.974,4728.82,9954.84
2000,1,1,60000,24,268.44,4740.74,3.47102e+06
2000,1,1,60000,25,279.621,4736.78,9709.41
2000,1,1,60000,26,268.45,4675.91,9903.77
2000,1,1,60000,27,207.204,4638.34,10122
2000,1,1,60000,28,293.858,4636.97,9883.69
2000,1,1,60000,29,277.408,4914.46,10359.8
2000,1,1,60000,2,147.46,4619.16,9770.67
2000,1,1,60000,30,294.049,4834.92,3.46287e+06
2000,1,1,60000,31,232.442,4707.9,10094
2000,1,1,60000,32,267.809,4756.52,10045.2
2000,1,1,60000,33,132.522,4826.02,10014.4
2000,1,1,60000,34,274.382,4653.93,9807.86
2000,1,1,60000,35,268.941,4638.77,10427.6
2000,1,1,60000,36,268.67,4866.09,9817.04
2000,1,1,60000,37,273.229,4760.59,10068.4
2000,1,1,60000,38,267.488,4795.66,10276.6
2000,1,1,60000,39,131.871,4790.73,9928.37
2000,1,1,60000,3,272.868,4755.96,10064.5
2000,1,1,60000,40,267.128,4727.03,9972.81
2000,1,1,60000,41,132.201,4739.54,9638.53
2000,1,1,60000,42,214.077,4647.23,10209.3
2000,1,1,60000,43,304.479,4747.41,10047.6
2000,1,1,60000,44,310.711,4623.64,9922.63
2000,1,1,60000,45,132.561,4644.48,9750.82
2000,1,1,60000,46,266.847,4633.52,9820.73
2000,1,1,60000,47,267.779,4630.61,10137.6
2000,1,1,60000,48,305.972,4700.98,9843.37
2000,1,1,60000,49,236.78,4722.97,10006.3
2000,1,1,60000,4,271.316,4656.05,9955.76
2000,1,1,60000,50,224.236,4684.93,9785.12
2000,1,1,60000,51,131.43,4652.31,9999.51
2000,1,1,60000,52,131.47,4627.18,9543.08
2000,1,1,60000,53,268.12,4655.04,9985.78
2000,1,1,60000,54,278.049,4812.82,10047.5
2000,1,1,60000,55,250.526,4675.89,10224.1
2000,1,1,60000,56,294.951,4889.11,10310
2000,1,1,60000,57,268.149,4644.52,9915.05
2000,1,1,60000,58,262.168,4661.46,9834.9
2000,1,1,60000,59,270.775,4700.9,10034.2
2000,1,1,60000,5,268.791,4593.62,9898.28
2000,1,1,60000,60,267.889,4742.57,2.95977e+06
2000,1,1,60000,61,268.219,4759.37,10124.8
2000,1,1,60000,62,287.737,4642.61,9954.16
2000,1,1,60000,63,292.887,4740.74,10070
2000,1,1,60000,64,260.776,4661.18,10021.1
2000,1,1,60000,65,266.617,4746.06,9904.84
2000,1,1,60000,66,269.011,4987.71,3.44857e+06
2000,1,1,60000,67,307.093,4749.34,9856.95
2000,1,1,60000,68,237.532,4894.9,10237.8
2000,1,1,60000,69,251.158,4635.23,10310.5
2000,1,1,60000,6,298.117,4625.06,10084.1
2000,1,1,60000,70,268.39,4620.14,9767.18
2000,1,1,60000,71,297.626,4726.02,9993.12
2000,1,1,60000,72,268.27,4750.26,10050.2
2000,1,1,60000,73,270.675,4874.8,10271.6
2000,1,1,60000,74,268.711,4643.23,10191
2000,1,1,60000,75,131.691,4730.1,9922.54
2000,1,1,60000,76,130.728,4708.66,9798.73
2000,1,1,60000,77,269.412,4769.05,10124.1
2000,1,1,60000,78,268.35,4628.7,9640.97
2000,1,1,60000,79,267.979,4773.92,10147.3
2000,1,1,60000,7,299.8,4756.81,9797.92
2000,1,1,60000,80,268.08,4746.56,9964.96
2000,1,1,60000,81,227.903,4693.65,9818.04
2000,1,1,60000,82,302.836,4656.69,10005.9
2000,1,1,60000,83,267.118,4806.79,10072.5
2000,1,1,60000,84,290.332,4650.25,9825.57
2000,1,1,60000,85,267.088,4733.93,10021.9
2000,1,1,60000,86,279.14,4646.8,9991.11
2000,1,1,60000,87,274.392,4647.99,9944.57
2000,1,1,60000,88,201.403,4630.13,9773.62
2000,1,1,60000,89,297.976,4638.38,9989.32
2000,1,1,60000,8,208.155,4807.99,9896.08
2000,1,1,60000,90,267.468,4635.45,9805.31
2000,1,1,60000,91,299.359,5026.63,10471.2
2000,1,1,60000,92,269.342,4736.26,10070.5
2000,1,1,60000,93,267.629,5194.87,10419
2000,1,1,60000,94,282.847,4716.51,10150.1
2000,1,1,60000,95,205.781,4647.13,9571.3
2000,1,1,60000,96,201.512,5145.27,10342.8
2000,1,1,60000,97,252.46,4788.22,9973.02
2000,1,1,60000,98,267.378,4735.01,10020.7
2000,1,1,60000,99,203.137,4633.46,9773.5
2000,1,1,60000,9,268.58,4639.43,9738.95
