iterations,batch_size,grid,runtime(us),num_elements,FLOP_per_cell,throughput(GFLOP/S),power_batch,avg_power(W),power_elapsed_time(ms),total_energy(kJ),energy_per_batch(kJ),est_energy_for_1000_batches(kJ)
60000,1,100x100,11279.95,10000,6,319.1503508,100,171.2836842,1542,0.264119441,0.002641194,2.641194411
60000,1,200x100,18409.7,20000,6,391.0981711,100,268.042963,2235,0.599076022,0.00599076,5.990760222
60000,1,200x200,52652.9,40000,6,273.4892095,100,300.1345161,5696,1.709566204,0.017095662,17.09566204
60000,1,300x150,57687.1,45000,6,280.8253492,100,304.6457746,6259,1.906777904,0.019067779,19.06777904
60000,1,300x300,108708,90000,6,298.046142,100,330.8823478,11353,3.756507295,0.037565073,37.56507295
60000,1,400x200,96625.45,80000,6,298.0581203,100,331.354955,10113,3.350992659,0.033509927,33.50992659
60000,1,400x300,141263,120000,6,305.8125624,100,337.697013,14606,4.932402572,0.049324026,49.32402572
60000,1,400x400,186517,160000,6,308.8190353,100,340.5252736,19173,6.528891071,0.065288911,65.28891071
Max,,,,,,391.0981711,,,,,,
