iterations,batch_size,grid,runtime(us),num_elements,FLOP_per_cell,throughput(GFLOP/S),power_batch,avg_power(W),power_elapsed_time(ms),total_energy(kJ),energy_per_batch(kJ),est_energy_for_1000_batches(kJ)
60000,1,100x100,410907.05,10000,6,8.761105462,1,60.96181818,905,0.055170445,0.055170445,55.17044545
60000,1,200x100,412496.4,20000,6,17.45469779,1,83.88,839,0.07037532,0.07037532,70.37532
60000,1,200x200,408405.3,40000,6,35.25909189,1,85.98,831,0.07144938,0.07144938,71.44938
60000,1,300x150,406096.7,45000,6,39.89197647,1,88.375,750,0.06628125,0.06628125,66.28125
60000,1,300x300,404500.25,90000,6,80.09883801,1,93.40727273,829,0.077434629,0.077434629,77.43462909
60000,1,400x200,395876.3,80000,6,72.74999792,1,95.794,803,0.076922582,0.076922582,76.922582
60000,1,400x300,419303.7,120000,6,103.0279485,1,98.37090909,847,0.08332016,0.08332016,83.32016
60000,1,400x400,442692,160000,6,130.1130357,1,104.0809091,851,0.088572854,0.088572854,88.57285364
Max,,,,,,130.1130357,,,,,,
