grid_x,grid_y,grid_z,iters,batch_id,init_time,main_time,total_time
150,150,150,60000,10,220699,4.24547e+06,4.48279e+06
150,150,150,60000,1,209135,4.24496e+06,4.47008e+06
150,150,150,60000,2,211788,4.245e+06,4.47314e+06
150,150,150,60000,3,207699,4.24493e+06,4.46964e+06
150,150,150,60000,4,216018,4.24498e+06,4.4778e+06
150,150,150,60000,5,213050,4.24495e+06,4.4746e+06
150,150,150,60000,6,210818,4.24505e+06,4.47336e+06
150,150,150,60000,7,212902,4.24493e+06,4.47447e+06
150,150,150,60000,8,209646,4.245e+06,4.47139e+06
150,150,150,60000,9,210449,4.24489e+06,4.47185e+06
