Timestamp,Power (W)
1755385694962,43.967229
1755385695300,43.967229
1755385695557,32.573199
1755385695806,32.573199
1755385696063,32.573199
1755385696317,32.573199
1755385696568,38.788944
1755385696815,38.788944
1755385697075,38.788944
1755385697327,38.788944
1755385697566,61.031996
1755385697810,61.031996
1755385698071,61.031996
1755385698331,61.031996
1755385698582,63.551546
1755385698824,63.551546
1755385699105,63.551546
1755385699354,63.551546
1755385699600,58.570450
1755385699853,58.570450
1755385700114,58.570450
1755385700365,58.570450
1755385700611,61.089240
1755385700866,61.089240
1755385701134,61.089240
1755385701385,61.089240
1755385701637,64.290938
1755385701887,64.290938
1755385702150,64.290938
1755385702398,64.290938
1755385702646,60.960708
1755385702896,60.960708
1755385703160,60.960708
1755385703420,60.960708
1755385703670,59.697460
1755385703925,59.697460
1755385704184,59.697460
1755385704451,59.697460
1755385704704,59.459820
1755385704968,59.459820
1755385705236,59.459820
1755385705486,59.459820
1755385705742,60.617248
1755385705992,60.617248
1755385706263,60.617248
1755385706516,60.617248
1755385706776,64.010781
1755385707034,64.010781
1755385707302,64.010781
1755385707553,64.010781
1755385707811,64.245474
1755385708075,64.245474
1755385708336,64.245474
1755385708583,64.245474
1755385708839,61.921404
1755385709096,61.921404
1755385709362,61.921404
1755385709621,61.921404
1755385709897,60.393326
1755385710163,60.393326
1755385710438,60.393326
1755385710694,60.393326
1755385710948,64.564108
1755385711188,64.564108
1755385711446,64.564108
1755385711699,64.564108
1755385711950,59.503888
1755385712203,59.503888
1755385712472,59.503888
1755385712724,59.503888
1755385712972,64.048916
1755385713221,64.048916
1755385713468,64.048916
1755385713713,64.048916
1755385713943,61.920054
1755385714171,61.920054
1755385714404,61.920054
1755385714648,61.920054
1755385714894,61.920054
1755385715142,58.337160
1755385715399,58.337160
1755385715661,58.337160
1755385715909,58.337160
1755385716163,61.774476
1755385716405,61.774476
1755385716662,61.774476
1755385716912,61.774476
1755385717167,62.207442
1755385717412,62.207442
1755385717674,62.207442
1755385717921,62.207442
1755385718170,61.339791
1755385718413,61.339791
1755385718667,61.339791
1755385718920,61.339791
1755385719166,62.521652
1755385719411,62.521652
1755385719649,62.521652
1755385719900,62.521652
1755385720139,64.629903
1755385720387,64.629903
1755385720633,64.629903
1755385720874,64.629903
1755385721127,64.629903
1755385721368,55.943216
1755385721607,55.943216
1755385721849,55.943216
1755385722092,55.943216
1755385722351,58.970784
1755385722595,58.970784
1755385722842,58.970784
1755385723088,58.970784
1755385723346,62.428887
1755385723590,62.428887
1755385723831,62.428887
1755385724076,62.428887
1755385724327,62.428887
1755385724716,51.743631
1755385724963,51.743631
1755385725213,51.743631
1755385725452,51.743631
1755385725714,59.834180
1755385725966,59.834180
1755385726209,59.834180
1755385726433,59.834180
1755385726670,64.226728
1755385726912,64.226728
1755385727148,64.226728
1755385727372,64.226728
1755385727608,64.226728
1755385727856,64.593018
1755385728124,64.593018
1755385728375,64.593018
1755385728627,64.593018
1755385728879,65.184222
1755385729132,65.184222
1755385729380,65.184222
1755385729627,65.184222
1755385729869,65.198758
1755385730118,65.198758
1755385730362,65.198758
1755385730600,65.198758
1755385730846,63.498895
1755385731083,63.498895
1755385731332,63.498895
1755385731572,63.498895
1755385731820,63.498895
1755385732064,64.828312
1755385732299,64.828312
1755385732554,64.828312
1755385732790,64.828312
1755385733035,62.277786
1755385733285,62.277786
1755385733539,62.277786
1755385733785,62.277786
1755385734033,60.019113
1755385734277,60.019113
1755385734517,60.019113
1755385734764,60.019113
1755385734998,60.019113
1755385735239,59.458764
1755385735485,59.458764
1755385735729,59.458764
1755385735982,59.458764
1755385736232,57.685692
1755385736469,57.685692
1755385736711,57.685692
1755385736969,57.685692
1755385737218,61.804519
1755385737461,61.804519
1755385737715,61.804519
1755385737960,61.804519
1755385738215,63.884487
1755385738459,63.884487
1755385738707,63.884487
1755385738956,63.884487
1755385739213,64.103868
1755385739443,64.103868
1755385739698,64.103868
1755385739944,64.103868
1755385740190,64.103868
1755385740621,61.207177
1755385740873,61.207177
1755385741127,61.207177
1755385741374,61.207177
1755385741624,62.718976
1755385741865,62.718976
1755385742110,62.718976
1755385742353,62.718976
1755385742600,62.228280
1755385742857,62.228280
1755385743106,62.228280
1755385743347,62.228280
1755385743598,62.052045
1755385743867,62.052045
1755385744119,62.052045
1755385744366,62.052045
1755385744608,62.536086
1755385744860,62.536086
1755385745103,62.536086
1755385745355,62.536086
1755385745604,65.252515
1755385745872,65.252515
1755385746120,65.252515
1755385746367,65.252515
1755385746604,64.894428
1755385746844,64.894428
1755385747098,64.894428
1755385747342,64.894428
1755385747588,62.228915
1755385747823,62.228915
1755385748062,62.228915
1755385748298,62.228915
1755385748515,62.228915
1755385748746,60.506238
1755385748988,60.506238
1755385749229,60.506238
1755385749476,60.506238
1755385749712,63.193187
1755385749948,63.193187
1755385750193,63.193187
1755385750444,63.193187
1755385750712,64.832586
1755385750957,64.832586
1755385751214,64.832586
1755385751471,64.832586
1755385751731,65.235638
1755385751983,65.235638
1755385752237,65.235638
1755385752493,65.235638
1755385752754,65.009267
1755385753015,65.009267
1755385753262,65.009267
1755385753530,65.009267
1755385753790,53.532678
1755385754040,53.532678
1755385754293,53.532678
1755385754552,53.532678
1755385754817,67.333868
1755385755072,67.333868
1755385755322,67.333868
1755385755574,67.333868
1755385755826,64.820664
1755385756092,64.820664
1755385756347,64.820664
1755385756592,64.820664
1755385756862,61.432008
1755385757127,61.432008
1755385757378,61.432008
1755385757624,61.432008
1755385757893,65.606982
1755385758146,65.606982
1755385758410,65.606982
1755385758677,65.606982
1755385758937,65.349960
1755385759199,65.349960
1755385759457,65.349960
1755385759709,65.349960
1755385759967,64.343181
1755385760218,64.343181
1755385760477,64.343181
1755385760734,64.343181
1755385760993,63.118664
1755385761250,63.118664
1755385761490,63.118664
1755385761737,63.118664
1755385761993,61.791726
1755385762258,61.791726
1755385762508,61.791726
1755385762761,61.791726
1755385763026,62.493730
1755385763275,62.493730
1755385763523,62.493730
1755385763778,62.493730
1755385764042,61.166497
1755385764287,61.166497
1755385764545,61.166497
1755385764799,61.166497
1755385765069,64.842489
1755385765325,64.842489
1755385765571,64.842489
1755385765822,64.842489
1755385766088,63.914872
1755385766350,63.914872
1755385766599,63.914872
1755385766858,63.914872
1755385767121,63.232911
1755385767369,63.232911
1755385767627,63.232911
1755385767880,63.232911
1755385768142,58.171241
1755385768405,58.171241
1755385768657,58.171241
1755385768904,58.171241
1755385769177,63.507956
1755385769424,63.507956
1755385769679,63.507956
1755385769925,63.507956
1755385770192,62.739977
1755385770457,62.739977
1755385770711,62.739977
1755385770961,62.739977
1755385771233,66.442467
1755385771495,66.442467
1755385771745,66.442467
1755385771992,66.442467
1755385772252,62.003528
1755385772494,62.003528
1755385772746,62.003528
1755385772992,62.003528
1755385773250,64.438304
1755385773506,64.438304
1755385773765,64.438304
1755385774024,64.438304
1755385774280,63.651540
1755385774522,63.651540
1755385774777,63.651540
1755385775031,63.651540
1755385775299,67.929280
1755385775548,67.929280
1755385775789,67.929280
1755385776043,67.929280
1755385776309,66.359364
1755385776578,66.359364
1755385776828,66.359364
1755385777079,66.359364
1755385777340,67.854361
1755385777594,67.854361
1755385777851,67.854361
1755385778099,67.854361
1755385778358,66.798624
1755385778609,66.798624
1755385778850,66.798624
1755385779108,66.798624
1755385779376,64.996474
1755385779622,64.996474
1755385779882,64.996474
1755385780132,64.996474
1755385780389,62.689135
1755385780642,62.689135
1755385780903,62.689135
1755385781153,62.689135
1755385781420,63.222182
1755385781673,63.222182
1755385781937,63.222182
1755385782203,63.222182
1755385782469,47.077106
1755385782717,47.077106
1755385782969,47.077106
1755385783224,47.077106
1755385783476,65.687928
1755385783736,65.687928
1755385783981,65.687928
1755385784238,65.687928
1755385784502,67.501790
1755385784753,67.501790
1755385785001,67.501790
1755385785260,67.501790
1755385785518,66.110382
1755385785774,66.110382
1755385786029,66.110382
1755385786279,66.110382
1755385786552,68.077305
1755385786799,68.077305
1755385787051,68.077305
1755385787311,68.077305
1755385787573,61.591370
1755385787809,61.591370
1755385788067,61.591370
1755385788328,61.591370
1755385788591,63.469552
1755385788835,63.469552
1755385789081,63.469552
1755385789340,63.469552
1755385789594,63.364153
1755385789847,63.364153
1755385790101,63.364153
1755385790352,63.364153
1755385790612,67.780270
1755385790868,67.780270
1755385791127,67.780270
1755385791383,67.780270
1755385791641,65.009070
1755385791899,65.009070
1755385792149,65.009070
1755385792402,65.009070
1755385792667,64.404132
1755385792920,64.404132
1755385793169,64.404132
1755385793418,64.404132
1755385793669,62.573328
1755385793915,62.573328
1755385794166,62.573328
1755385794420,62.573328
1755385794689,65.531234
1755385794944,65.531234
1755385795197,65.531234
1755385795451,65.531234
1755385795709,66.193218
1755385795953,66.193218
1755385796213,66.193218
1755385796460,66.193218
1755385796714,60.452270
1755385796961,60.452270
1755385797216,60.452270
1755385797467,60.452270
1755385797734,64.347916
1755385797984,64.347916
1755385798239,64.347916
1755385798487,64.347916
1755385798751,66.140811
1755385799009,66.140811
1755385799267,66.140811
1755385799535,66.140811
1755385799787,63.829335
1755385800045,63.829335
1755385800288,63.829335
1755385800536,63.829335
1755385800791,66.525004
1755385801029,66.525004
1755385801282,66.525004
1755385801546,66.525004
1755385801802,61.396168
1755385802048,61.396168
1755385802308,61.396168
1755385802569,61.396168
1755385802840,63.903188
1755385803104,63.903188
1755385803353,63.903188
1755385803605,63.903188
1755385803877,66.227820
1755385804133,66.227820
1755385804384,66.227820
1755385804638,66.227820
1755385804903,67.362370
1755385805145,67.362370
1755385805402,67.362370
1755385805658,67.362370
1755385805924,64.794298
1755385806170,64.794298
1755385806417,64.794298
1755385806674,64.794298
1755385806936,61.689492
1755385807192,61.689492
1755385807455,61.689492
1755385807709,61.689492
1755385807966,66.946864
1755385808215,66.946864
1755385808471,66.946864
1755385808730,66.946864
1755385808990,62.818102
1755385809249,62.818102
1755385809497,62.818102
1755385809750,62.818102
1755385810020,66.964505
1755385810264,66.964505
1755385810524,66.964505
1755385810772,66.964505
1755385811040,49.666808
1755385811286,49.666808
1755385811529,49.666808
1755385811785,49.666808
1755385812050,59.873028
1755385812286,59.873028
1755385812539,59.873028
1755385812792,59.873028
1755385813066,61.323562
1755385813314,61.323562
1755385813562,61.323562
1755385813815,61.323562
1755385814068,61.917574
1755385814329,61.917574
1755385814583,61.917574
1755385814853,61.917574
1755385815120,60.896201
1755385815360,60.896201
1755385815614,60.896201
1755385815863,60.896201
1755385816137,61.615720
1755385816386,61.615720
1755385816635,61.615720
1755385816894,61.615720
1755385817164,63.966196
1755385817415,63.966196
1755385817664,63.966196
1755385817915,63.966196
1755385818182,64.483052
1755385818426,64.483052
1755385818686,64.483052
1755385818950,64.483052
1755385819213,63.315876
1755385819466,63.315876
1755385819716,63.315876
1755385819971,63.315876
1755385820237,63.818219
1755385820486,63.818219
1755385820739,63.818219
1755385820980,63.818219
1755385821249,65.183541
1755385821511,65.183541
1755385821762,65.183541
1755385822020,65.183541
1755385822280,65.374455
1755385822535,65.374455
1755385822782,65.374455
1755385823036,65.374455
1755385823301,59.893050
1755385823553,59.893050
1755385823807,59.893050
1755385824058,59.893050
1755385824320,60.597529
1755385824570,60.597529
1755385824817,60.597529
1755385825079,60.597529
1755385825345,63.814006
1755385825596,63.814006
1755385825850,63.814006
1755385826110,63.814006
1755385826375,63.193466
1755385826628,63.193466
1755385826889,63.193466
1755385827148,63.193466
1755385827429,63.445760
1755385827693,63.445760
1755385827946,63.445760
1755385828200,63.445760
1755385828478,63.873642
1755385828749,63.873642
1755385829008,63.873642
1755385829270,63.873642
1755385829539,66.957636
1755385829809,66.957636
1755385830067,66.957636
1755385830323,66.957636
1755385830597,66.566850
1755385830861,66.566850
1755385831120,66.566850
1755385831389,66.566850
1755385831669,64.472050
1755385831923,64.472050
1755385832180,64.472050
1755385832432,64.472050
1755385832694,64.995921
