Timestamp,Power (W)
1747451343018,70.328673
1747451343278,70.328673
1747451343538,38.717840
1747451343798,38.717840
1747451344070,38.717840
1747451344314,38.717840
1747451344559,42.742801
1747451344808,42.742801
1747451345066,42.742801
1747451345310,42.742801
1747451345557,45.865028
1747451345806,45.865028
1747451346055,45.865028
1747451346314,45.865028
1747451346560,45.986464
1747451346800,45.986464
1747451347046,45.986464
1747451347293,45.986464
1747451347543,46.251116
1747451347799,46.251116
1747451348054,46.251116
1747451348319,46.251116
1747451348567,45.662148
1747451348807,45.662148
1747451349051,45.662148
1747451349313,45.662148
1747451349556,46.599294
1747451349806,46.599294
1747451350059,46.599294
1747451350316,46.599294
1747451350570,45.861020
1747451350820,45.861020
1747451351064,45.861020
1747451351333,45.861020
1747451351578,45.413976
1747451351820,45.413976
1747451352069,45.413976
1747451352314,45.413976
1747451352578,46.489348
1747451352833,46.489348
1747451353083,46.489348
1747451353332,46.489348
1747451353589,46.128435
1747451353839,46.128435
1747451354094,46.128435
1747451354331,46.128435
1747451354580,45.474354
1747451354819,45.474354
1747451355065,45.474354
1747451355316,45.474354
1747451355573,46.688882
1747451355829,46.688882
1747451356077,46.688882
1747451356332,46.688882
1747451356581,47.008077
1747451356828,47.008077
1747451357076,47.008077
1747451357328,47.008077
1747451357580,47.696563
1747451357832,47.696563
1747451358087,47.696563
1747451358346,47.696563
1747451358596,46.518960
1747451358859,46.518960
1747451359111,46.518960
1747451359360,46.518960
1747451359606,45.595600
1747451359871,45.595600
1747451360122,45.595600
1747451360375,45.595600
1747451360624,46.162888
1747451360892,46.162888
1747451361135,46.162888
1747451361380,46.162888
1747451361625,46.327736
1747451361883,46.327736
1747451362151,46.327736
1747451362404,46.327736
1747451362657,46.970502
1747451362916,46.970502
1747451363153,46.970502
1747451363394,46.970502
1747451363635,47.487064
1747451363882,47.487064
1747451364142,47.487064
1747451364382,47.487064
1747451364623,45.194567
1747451364871,45.194567
1747451365130,45.194567
1747451365374,45.194567
1747451365620,46.199266
1747451365863,46.199266
1747451366106,46.199266
1747451366355,46.199266
1747451366600,46.199266
1747451366848,45.006770
1747451367084,45.006770
1747451367318,45.006770
1747451367578,45.006770
1747451367820,45.013062
1747451368063,45.013062
1747451368310,45.013062
1747451368567,45.013062
1747451368819,46.884528
1747451369072,46.884528
1747451369313,46.884528
1747451369559,46.884528
1747451369812,45.148316
1747451370063,45.148316
1747451370304,45.148316
1747451370554,45.148316
1747451370808,45.148316
1747451371052,47.240248
1747451371296,47.240248
1747451371547,47.240248
1747451371786,47.240248
1747451372040,48.107320
1747451372279,48.107320
1747451372520,48.107320
1747451372768,48.107320
1747451373005,48.107320
1747451373252,43.909351
1747451373492,43.909351
1747451373735,43.909351
1747451373983,43.909351
1747451374224,46.704100
1747451374469,46.704100
1747451374717,46.704100
1747451374955,46.704100
1747451375200,46.704100
1747451375460,45.503268
1747451375708,45.503268
1747451375954,45.503268
1747451376197,45.503268
1747451376464,45.909885
1747451376705,45.909885
