Timestamp,Power (W)
1747737930175,36.667866
1747737930605,36.667866
1747737940108,34.038708
1747737940362,34.038708
1747737940616,34.038708
1747737940872,34.038708
1747737941145,34.906741
1747737941399,34.906741
1747737941653,34.906741
1747737941902,34.906741
1747737942160,35.232775
1747737942437,35.232775
1747737942699,35.232775
1747737942965,35.232775
1747737943249,35.476764
1747737943511,35.476764
1747737943767,35.476764
1747737944029,35.476764
1747737944297,35.335873
1747737944545,35.335873
1747737944802,35.335873
1747737945059,35.335873
1747737945324,35.165763
1747737945587,35.165763
1747737945849,35.165763
1747737946116,35.165763
1747737946387,35.261310
1747737946639,35.261310
1747737946905,35.261310
1747737947165,35.261310
1747737947431,35.356416
1747737947693,35.356416
1747737947955,35.356416
1747737948222,35.356416
1747737948485,35.189911
1747737948743,35.189911
1747737948990,35.189911
1747737949239,35.189911
1747737949511,35.059292
1747737949775,35.059292
1747737950037,35.059292
1747737950290,35.059292
1747737950541,35.233656
1747737950790,35.233656
1747737951050,35.233656
1747737951310,35.233656
1747737951587,35.230118
1747737951843,35.230118
1747737952091,35.230118
1747737952351,35.230118
1747737952630,35.309826
1747737952883,35.309826
1747737953139,35.309826
1747737953394,35.309826
1747737953658,35.260000
1747737953906,35.260000
1747737954158,35.260000
1747737954412,35.260000
1747737954681,35.202659
1747737954933,35.202659
1747737955190,35.202659
1747737955441,35.202659
1747737955706,35.180707
1747737955954,35.180707
1747737956215,35.180707
1747737956474,35.180707
1747737956731,35.150530
1747737956979,35.150530
1747737957234,35.150530
1747737957481,35.150530
1747737957754,35.424514
1747737957997,35.424514
1747737958254,35.424514
1747737958510,35.424514
1747737958781,35.154560
1747737959051,35.154560
1747737959297,35.154560
1747737959552,35.154560
1747737959816,35.128005
1747737960081,35.128005
1747737960344,35.128005
1747737960605,35.128005
1747737960884,35.336130
1747737961138,35.336130
1747737961404,35.336130
1747737961666,35.336130
1747737961927,35.497121
1747737962185,35.497121
1747737962444,35.497121
1747737962706,35.497121
1747737962970,35.007462
1747737963224,35.007462
1747737963487,35.007462
1747737963750,35.007462
1747737964019,35.414064
1747737964274,35.414064
1747737964528,35.414064
1747737964786,35.414064
1747737965060,35.297188
1747737965322,35.297188
1747737965583,35.297188
1747737965845,35.297188
1747737966115,35.200312
1747737966378,35.200312
1747737966638,35.200312
1747737966897,35.200312
1747737967173,35.274443
1747737967437,35.274443
1747737967694,35.274443
1747737967950,35.274443
1747737968216,35.167365
1747737968469,35.167365
1747737968715,35.167365
1747737968980,35.167365
1747737969248,35.266934
1747737969500,35.266934
1747737969756,35.266934
1747737970009,35.266934
1747737970281,35.384016
1747737970542,35.384016
1747737970804,35.384016
1747737971060,35.384016
1747737971327,35.069248
1747737971578,35.069248
1747737971835,35.069248
1747737972086,35.069248
1747737972365,35.405963
1747737972622,35.405963
1747737972881,35.405963
1747737973139,35.405963
1747737973398,35.149611
1747737973645,35.149611
1747737973904,35.149611
1747737974160,35.149611
1747737974433,35.214327
1747737974683,35.214327
1747737974932,35.214327
1747737975193,35.214327
1747737975468,35.232977
1747737975722,35.232977
1747737975976,35.232977
1747737976229,35.232977
1747737976500,35.360220
1747737976751,35.360220
1747737977003,35.360220
1747737977257,35.360220
1747737977519,35.380845
1747737977769,35.380845
1747737978022,35.380845
1747737978272,35.380845
1747737978526,35.619229
1747737978781,35.619229
1747737979027,35.619229
1747737979279,35.619229
1747737979559,35.376536
1747737979816,35.376536
1747737980069,35.376536
1747737980328,35.376536
1747737980595,35.309587
1747737980854,35.309587
1747737981097,35.309587
1747737981344,35.309587
1747737981600,35.505535
1747737981847,35.505535
1747737982087,35.505535
1747737982327,35.505535
1747737982588,35.160342
1747737982831,35.160342
1747737983066,35.160342
1747737983304,35.160342
1747737983540,35.160342
1747737983979,35.161061
1747737984230,35.161061
1747737984477,35.161061
1747737984726,35.161061
1747737984991,35.398499
1747737985246,35.398499
1747737985492,35.398499
1747737985749,35.398499
1747737986005,35.133497
1747737986255,35.133497
1747737986514,35.133497
1747737986772,35.133497
1747737987035,35.287323
1747737987289,35.287323
1747737987544,35.287323
1747737987794,35.287323
1747737988061,35.177910
1747737988313,35.177910
1747737988570,35.177910
1747737988818,35.177910
1747737989069,35.078985
1747737989328,35.078985
1747737989578,35.078985
1747737989823,35.078985
1747737990080,35.134386
1747737990327,35.134386
1747737990580,35.134386
1747737990830,35.134386
1747737991103,35.401324
1747737991358,35.401324
1747737991614,35.401324
1747737991867,35.401324
1747737992133,35.652612
1747737992389,35.652612
1747737992640,35.652612
1747737993007,35.652612
Command: /home/x_thileeb/repos/OPS_mine/apps/c/blackscholes_fpga_experimental/hls/build/hw/blackscholes_host /home/x_thileeb/repos/OPS_mine/apps/c/blackscholes_fpga_experimental/hls/build/hw/blackscholes.xclbin -sizex=1000 -iters=60060 -piter=10000
