File,Grid Size X,Grid Size Y,Grid Size Z,Batch Size,Average Power (W),Elapsed Time (ms),Total Energy (kJ),Energy per Batch (kJ),Estimated Energy for 50 Batches (kJ)
30_30_30_nvidia_smi_log.csv,30,30,30,1,73.37739130434782,2004.0,0.14704829217391305,0.14704829217391305,7.3524146086956526
50_50_50_nvidia_smi_log.csv,50,50,50,1,93.88519999999998,2061.0,0.19349739719999998,0.19349739719999998,9.67486986
100_100_100_nvidia_smi_log.csv,100,100,100,1,145.4469696969697,2722.0,0.3959066515151515,0.3959066515151515,19.795332575757573
150_150_150_nvidia_smi_log.csv,150,150,150,1,260.7610416666667,4110.0,1.0717278812500002,1.0717278812500002,53.586394062500005
200_200_200_nvidia_smi_log.csv,200,200,200,1,285.4327777777778,9679.0,2.762703856111111,2.762703856111111,138.13519280555556
250_250_250_nvidia_smi_log.csv,250,250,250,1,320.4656315789473,16913.0,5.420035226894735,5.420035226894735,271.0017613447368
300_300_300_nvidia_smi_log.csv,300,300,300,1,311.3064263322884,28303.0,8.810905784482758,8.810905784482758,440.5452892241379
