grid_x,grid_y,grid_z,iters,batch_id,batch_size,init_time,main_time,total_time
250,250,1,60000,0,1,2703.55,1.65169e+07,1.65196e+07
250,250,1,60000,1,1,253.646,1.65248e+07,1.65251e+07
