grid_x,grid_y,grid_z,iters,batch_id,batch_size,init_time,main_time,total_time
300,300,1,60000,0,1,2775.98,2.77072e+07,2.771e+07
300,300,1,60000,1,1,406.253,2.76683e+07,2.76687e+07
