grid_x,grid_y,grid_z,iters,batch_id,batch_size,init_time,main_time,total_time
150,150,1,60000,0,1,2776.38,3.87621e+06,3.87898e+06
150,150,1,60000,1,1,78.667,3.93354e+06,3.93361e+06
