grid_x,grid_y,grid_z,iters,batch_id,batch_size,init_time,main_time,total_time
50,50,50,60000,0,10,2254.05,2.21163e+06,2.21389e+06
50,50,50,60000,1,10,51.036,2.20635e+06,2.2064e+06
