grid_x,grid_y,grid_z,iters,batch_id,batch_size,init_time,main_time,total_time
200,200,1,60000,0,10,2973.01,7.87847e+07,7.87877e+07
200,200,1,60000,1,10,1071.13,7.89297e+07,7.89308e+07
