grid_x,grid_y,grid_z,iters,batch_id,batch_size,init_time,main_time,total_time
150,150,1,60000,0,1,3051.84,3.90955e+06,3.9126e+06
150,150,1,60000,1,1,122.902,3.90983e+06,3.90995e+06
