grid_x,grid_y,grid_z,iters,batch_id,batch_size,init_time,main_time,total_time
250,250,250,60000,0,1,2742.51,1.66154e+07,1.66182e+07
250,250,250,60000,1,1,330.671,1.67151e+07,1.67154e+07
