grid_x,grid_y,grid_z,iters,batch_id,init_time,main_time,total_time
200,200,1,60048,10,0,27775.6,27775.6
200,200,1,60048,1,0,27768.2,27768.2
200,200,1,60048,2,0,27778.8,27778.8
200,200,1,60048,3,0,27950.1,27950.1
200,200,1,60048,4,0,27792.8,27792.8
200,200,1,60048,5,0,27693.7,27693.7
200,200,1,60048,6,0,27817.7,27817.7
200,200,1,60048,7,0,27707.1,27707.1
200,200,1,60048,8,0,27744,27744
200,200,1,60048,9,0,27858.2,27858.2
