grid_x,grid_y,grid_z,iters,batch_id,init_time,main_time,total_time
30,30,30,60048,10,0,137896,137896
30,30,30,60048,11,0,137874,137874
30,30,30,60048,12,0,137870,137870
30,30,30,60048,13,0,137883,137883
30,30,30,60048,14,0,137875,137875
30,30,30,60048,15,0,137835,137835
30,30,30,60048,16,0,137874,137874
30,30,30,60048,17,0,137882,137882
30,30,30,60048,18,0,137910,137910
30,30,30,60048,19,0,137874,137874
30,30,30,60048,1,0,137907,137907
30,30,30,60048,20,0,137890,137890
30,30,30,60048,21,0,137843,137843
30,30,30,60048,22,0,137881,137881
30,30,30,60048,23,0,138271,138271
30,30,30,60048,24,0,137879,137879
30,30,30,60048,25,0,137888,137888
30,30,30,60048,26,0,137915,137915
30,30,30,60048,27,0,137875,137875
30,30,30,60048,28,0,137872,137872
30,30,30,60048,29,0,137900,137900
30,30,30,60048,2,0,137878,137878
30,30,30,60048,30,0,137910,137910
30,30,30,60048,31,0,137880,137880
30,30,30,60048,32,0,137863,137863
30,30,30,60048,33,0,137879,137879
30,30,30,60048,34,0,137880,137880
30,30,30,60048,35,0,137869,137869
30,30,30,60048,36,0,138183,138183
30,30,30,60048,37,0,137873,137873
30,30,30,60048,38,0,137905,137905
30,30,30,60048,39,0,137913,137913
30,30,30,60048,3,0,137864,137864
30,30,30,60048,40,0,137906,137906
30,30,30,60048,41,0,137878,137878
30,30,30,60048,42,0,137872,137872
30,30,30,60048,43,0,137873,137873
30,30,30,60048,44,0,137888,137888
30,30,30,60048,45,0,137876,137876
30,30,30,60048,46,0,137867,137867
30,30,30,60048,47,0,137889,137889
30,30,30,60048,48,0,137878,137878
30,30,30,60048,49,0,137880,137880
30,30,30,60048,4,0,137880,137880
30,30,30,60048,50,0,137876,137876
30,30,30,60048,5,0,137877,137877
30,30,30,60048,6,0,137885,137885
30,30,30,60048,7,0,137880,137880
30,30,30,60048,8,0,137882,137882
30,30,30,60048,9,0,137830,137830
