grid_x,grid_y,grid_z,iters,batch_id,init_time,main_time,total_time
100,100,100,60048,10,0,2.93493e+06,2.93493e+06
100,100,100,60048,11,0,2.93494e+06,2.93494e+06
100,100,100,60048,12,0,2.93505e+06,2.93505e+06
100,100,100,60048,13,0,2.93494e+06,2.93494e+06
100,100,100,60048,14,0,2.93493e+06,2.93493e+06
100,100,100,60048,15,0,2.93493e+06,2.93493e+06
100,100,100,60048,16,0,2.93494e+06,2.93494e+06
100,100,100,60048,17,0,2.93494e+06,2.93494e+06
100,100,100,60048,18,0,2.93494e+06,2.93494e+06
100,100,100,60048,19,0,2.93494e+06,2.93494e+06
100,100,100,60048,1,0,2.93494e+06,2.93494e+06
100,100,100,60048,20,0,2.93493e+06,2.93493e+06
100,100,100,60048,2,0,2.93494e+06,2.93494e+06
100,100,100,60048,3,0,2.93494e+06,2.93494e+06
100,100,100,60048,4,0,2.93494e+06,2.93494e+06
100,100,100,60048,5,0,2.93494e+06,2.93494e+06
100,100,100,60048,6,0,2.93494e+06,2.93494e+06
100,100,100,60048,7,0,2.93494e+06,2.93494e+06
100,100,100,60048,8,0,2.93494e+06,2.93494e+06
100,100,100,60048,9,0,2.93495e+06,2.93495e+06
