grid_x,grid_y,grid_z,iters,batch_id,batch_size,init_time,main_time,total_time
150,150,150,60000,0,10,2713.1,2.68399e+07,2.68426e+07
150,150,150,60000,1,10,542.796,2.71018e+07,2.71024e+07
