grid_x,grid_y,grid_z,iters,batch_id,batch_size,init_time,main_time,total_time
30,30,30,60000,0,10,3339.26,1.60155e+06,1.60489e+06
30,30,30,60000,1,10,101.951,1.60022e+06,1.60032e+06
