grid_x,grid_y,grid_z,iters,batch_id,init_time,main_time,total_time
400,200,1,60012,1,0,130653,130653
400,200,1,60012,2,0,130378,130378
400,200,1,60012,3,0,130783,130783
400,200,1,60012,4,0,130447,130447
400,200,1,60012,5,0,130410,130410
