grid_x,grid_y,grid_z,iters,batch_id,batch_size,init_time,main_time,total_time
150,150,150,1800,0,1,462.897,6.42784e+06,6.4283e+06
150,150,150,1800,1,1,28.532,7.47601e+06,7.47604e+06
