grid_x,grid_y,grid_z,iters,batch_id,batch_size,init_time,main_time,total_time
225,225,225,1800,0,1,1078.84,2.22031e+07,2.22042e+07
225,225,225,1800,1,1,28.403,2.58611e+07,2.58611e+07
