grid_x,grid_y,grid_z,iters,batch_id,batch_size,init_time,main_time,total_time
200,200,200,1800,0,1,804.764,1.49855e+07,1.49863e+07
200,200,200,1800,1,1,28.372,1.74372e+07,1.74372e+07
