File,Grid Size X,Grid Size Y,Grid Size Z,Batch Size,Average Power (W),Elapsed Time (ms),Total Energy (kJ),Energy per Batch (kJ),Estimated Energy for 50 Batches (kJ)
30_30_30_hls_power_profile.csv,30,30,30,500,35.625,34486,1.2285637499999997,0.0024571274999999997,0.12285637499999999
50_50_50_hls_power_profile.csv,50,50,50,500,38.291666666666664,113500,4.346104166666666,0.008692208333333331,0.43461041666666655
75_75_75_hls_power_profile.csv,75,75,75,200,38.21739130434783,108512,4.147045565217391,0.020735227826086958,1.0367613913043479
100_100_100_hls_power_profile.csv,100,100,100,200,39.10204081632653,235955,9.226322040816328,0.04613161020408164,2.306580510204082
150_150_150_hls_power_profile.csv,150,150,150,100,39.88732394366197,344508,13.741502197183097,0.13741502197183098,6.8707510985915485
200_200_200_hls_power_profile.csv,200,200,200,100,40.51315789473684,742016,30.061411368421048,0.3006141136842105,15.030705684210524
250_250_250_hls_power_profile.csv,250,250,250,50,40.69718309859155,693495,28.22329299295775,0.564465859859155,28.22329299295775
300_300_300_hls_power_profile.csv,300,300,300,20,40.73684210526316,461960,18.818791578947366,0.9409395789473682,47.04697894736841
