grid_x,grid_y,grid_z,iters,batch_id,init_time,main_time,total_time
100,100,1,60018,100,0,25836.8,25836.8
100,100,1,60018,10,0,25785.6,25785.6
100,100,1,60018,11,0,25776.6,25776.6
100,100,1,60018,12,0,25730.1,25730.1
100,100,1,60018,13,0,25771.8,25771.8
100,100,1,60018,14,0,25738.7,25738.7
100,100,1,60018,15,0,25750.2,25750.2
100,100,1,60018,16,0,25808.1,25808.1
100,100,1,60018,17,0,26021,26021
100,100,1,60018,18,0,25791,25791
100,100,1,60018,19,0,25737.9,25737.9
100,100,1,60018,1,0,25859.5,25859.5
100,100,1,60018,20,0,25746.7,25746.7
100,100,1,60018,21,0,25733.4,25733.4
100,100,1,60018,22,0,25770.1,25770.1
100,100,1,60018,23,0,25727.8,25727.8
100,100,1,60018,24,0,25765.7,25765.7
100,100,1,60018,25,0,26226.7,26226.7
100,100,1,60018,26,0,25764.9,25764.9
100,100,1,60018,27,0,25863.2,25863.2
100,100,1,60018,28,0,26012.1,26012.1
100,100,1,60018,29,0,25987,25987
100,100,1,60018,2,0,25993,25993
100,100,1,60018,30,0,25925.5,25925.5
100,100,1,60018,31,0,25756.1,25756.1
100,100,1,60018,32,0,25876.5,25876.5
100,100,1,60018,33,0,25927.3,25927.3
100,100,1,60018,34,0,26283.3,26283.3
100,100,1,60018,35,0,25731.2,25731.2
100,100,1,60018,36,0,25782.1,25782.1
100,100,1,60018,37,0,25868.7,25868.7
100,100,1,60018,38,0,26023.1,26023.1
100,100,1,60018,39,0,26202.1,26202.1
100,100,1,60018,3,0,25784.3,25784.3
100,100,1,60018,40,0,25788.6,25788.6
100,100,1,60018,41,0,25774.6,25774.6
100,100,1,60018,42,0,25725.6,25725.6
100,100,1,60018,43,0,25849.5,25849.5
100,100,1,60018,44,0,25926.6,25926.6
100,100,1,60018,45,0,25764.3,25764.3
100,100,1,60018,46,0,25848.6,25848.6
100,100,1,60018,47,0,25869.3,25869.3
100,100,1,60018,48,0,25769.1,25769.1
100,100,1,60018,49,0,25727.6,25727.6
100,100,1,60018,4,0,25653,25653
100,100,1,60018,50,0,25752.5,25752.5
100,100,1,60018,51,0,25933.9,25933.9
100,100,1,60018,52,0,25839.6,25839.6
100,100,1,60018,53,0,25831.7,25831.7
100,100,1,60018,54,0,25972.3,25972.3
100,100,1,60018,55,0,25833,25833
100,100,1,60018,56,0,25873.8,25873.8
100,100,1,60018,57,0,25757.1,25757.1
100,100,1,60018,58,0,25711.8,25711.8
100,100,1,60018,59,0,26431.7,26431.7
100,100,1,60018,5,0,25768.3,25768.3
100,100,1,60018,60,0,25708,25708
100,100,1,60018,61,0,25787.4,25787.4
100,100,1,60018,62,0,25792.7,25792.7
100,100,1,60018,63,0,25767.2,25767.2
100,100,1,60018,64,0,25834.7,25834.7
100,100,1,60018,65,0,25781.6,25781.6
100,100,1,60018,66,0,25739.1,25739.1
100,100,1,60018,67,0,25831.3,25831.3
100,100,1,60018,68,0,25832.2,25832.2
100,100,1,60018,69,0,25744.3,25744.3
100,100,1,60018,6,0,25832,25832
100,100,1,60018,70,0,25806.9,25806.9
100,100,1,60018,71,0,25778.5,25778.5
100,100,1,60018,72,0,25979.2,25979.2
100,100,1,60018,73,0,25936,25936
100,100,1,60018,74,0,25714.2,25714.2
100,100,1,60018,75,0,25845,25845
100,100,1,60018,76,0,25814.7,25814.7
100,100,1,60018,77,0,25949.5,25949.5
100,100,1,60018,78,0,25753.5,25753.5
100,100,1,60018,79,0,25677,25677
100,100,1,60018,7,0,25777.3,25777.3
100,100,1,60018,80,0,25711.2,25711.2
100,100,1,60018,81,0,25724.1,25724.1
100,100,1,60018,82,0,25791.5,25791.5
100,100,1,60018,83,0,25820.2,25820.2
100,100,1,60018,84,0,25741.6,25741.6
100,100,1,60018,85,0,26008.7,26008.7
100,100,1,60018,86,0,26230.6,26230.6
100,100,1,60018,87,0,25860.3,25860.3
100,100,1,60018,88,0,25940.3,25940.3
100,100,1,60018,89,0,25862.6,25862.6
100,100,1,60018,8,0,25740.7,25740.7
100,100,1,60018,90,0,25993.1,25993.1
100,100,1,60018,91,0,25808,25808
100,100,1,60018,92,0,25952.3,25952.3
100,100,1,60018,93,0,25733.2,25733.2
100,100,1,60018,94,0,26070.6,26070.6
100,100,1,60018,95,0,25727.6,25727.6
100,100,1,60018,96,0,25720.3,25720.3
100,100,1,60018,97,0,25901.1,25901.1
100,100,1,60018,98,0,25914,25914
100,100,1,60018,99,0,25763.4,25763.4
100,100,1,60018,9,0,25754.2,25754.2
