grid_x,grid_y,grid_z,iters,batch_id,init_time,main_time,total_time
300,150,1,60018,10,0,74361.2,74361.2
300,150,1,60018,11,0,74406,74406
300,150,1,60018,12,0,74521.1,74521.1
300,150,1,60018,13,0,74404.4,74404.4
300,150,1,60018,14,0,74340,74340
300,150,1,60018,15,0,74367.5,74367.5
300,150,1,60018,16,0,74372.8,74372.8
300,150,1,60018,17,0,74372.2,74372.2
300,150,1,60018,18,0,74391.9,74391.9
300,150,1,60018,19,0,74342.6,74342.6
300,150,1,60018,1,0,74356.8,74356.8
300,150,1,60018,20,0,74361.9,74361.9
300,150,1,60018,2,0,74430.5,74430.5
300,150,1,60018,3,0,74401.9,74401.9
300,150,1,60018,4,0,74444.5,74444.5
300,150,1,60018,5,0,74389.2,74389.2
300,150,1,60018,6,0,74412,74412
300,150,1,60018,7,0,74408.8,74408.8
300,150,1,60018,8,0,74393.4,74393.4
300,150,1,60018,9,0,74376,74376
