grid_x,grid_y,grid_z,iters,batch_id,init_time,main_time,total_time
200,100,1,60018,100,0,41648.1,41648.1
200,100,1,60018,10,0,41662.1,41662.1
200,100,1,60018,11,0,41645.1,41645.1
200,100,1,60018,12,0,41649.7,41649.7
200,100,1,60018,13,0,41766.8,41766.8
200,100,1,60018,14,0,41624.8,41624.8
200,100,1,60018,15,0,41651.1,41651.1
200,100,1,60018,16,0,41673.3,41673.3
200,100,1,60018,17,0,41705.2,41705.2
200,100,1,60018,18,0,41814.3,41814.3
200,100,1,60018,19,0,41950.3,41950.3
200,100,1,60018,1,0,41618.8,41618.8
200,100,1,60018,20,0,41727.1,41727.1
200,100,1,60018,21,0,41881,41881
200,100,1,60018,22,0,41810.9,41810.9
200,100,1,60018,23,0,41674.5,41674.5
200,100,1,60018,24,0,41848.3,41848.3
200,100,1,60018,25,0,41796.8,41796.8
200,100,1,60018,26,0,41876.3,41876.3
200,100,1,60018,27,0,41837.1,41837.1
200,100,1,60018,28,0,41655.1,41655.1
200,100,1,60018,29,0,41784.8,41784.8
200,100,1,60018,2,0,41650.4,41650.4
200,100,1,60018,30,0,41776.4,41776.4
200,100,1,60018,31,0,41641.7,41641.7
200,100,1,60018,32,0,41640,41640
200,100,1,60018,33,0,41734.6,41734.6
200,100,1,60018,34,0,41967.9,41967.9
200,100,1,60018,35,0,41623.6,41623.6
200,100,1,60018,36,0,41641.2,41641.2
200,100,1,60018,37,0,41635.9,41635.9
200,100,1,60018,38,0,41654.5,41654.5
200,100,1,60018,39,0,41633.8,41633.8
200,100,1,60018,3,0,41701.9,41701.9
200,100,1,60018,40,0,41626.5,41626.5
200,100,1,60018,41,0,41701.5,41701.5
200,100,1,60018,42,0,41656.8,41656.8
200,100,1,60018,43,0,41832.4,41832.4
200,100,1,60018,44,0,41689.5,41689.5
200,100,1,60018,45,0,41848,41848
200,100,1,60018,46,0,41641.9,41641.9
200,100,1,60018,47,0,41704.3,41704.3
200,100,1,60018,48,0,41649.8,41649.8
200,100,1,60018,49,0,41968.5,41968.5
200,100,1,60018,4,0,41640.4,41640.4
200,100,1,60018,50,0,41646.2,41646.2
200,100,1,60018,51,0,41836,41836
200,100,1,60018,52,0,41688.1,41688.1
200,100,1,60018,53,0,41713.2,41713.2
200,100,1,60018,54,0,41830.3,41830.3
200,100,1,60018,55,0,41680.1,41680.1
200,100,1,60018,56,0,41770.5,41770.5
200,100,1,60018,57,0,42046.5,42046.5
200,100,1,60018,58,0,41676.5,41676.5
200,100,1,60018,59,0,41702.3,41702.3
200,100,1,60018,5,0,41631.1,41631.1
200,100,1,60018,60,0,41643,41643
200,100,1,60018,61,0,41916.8,41916.8
200,100,1,60018,62,0,41856.6,41856.6
200,100,1,60018,63,0,41665.2,41665.2
200,100,1,60018,64,0,41654.9,41654.9
200,100,1,60018,65,0,41672.3,41672.3
200,100,1,60018,66,0,41677,41677
200,100,1,60018,67,0,41883.5,41883.5
200,100,1,60018,68,0,41602.4,41602.4
200,100,1,60018,69,0,41670.1,41670.1
200,100,1,60018,6,0,41885.4,41885.4
200,100,1,60018,70,0,41617.2,41617.2
200,100,1,60018,71,0,41636.7,41636.7
200,100,1,60018,72,0,41901.5,41901.5
200,100,1,60018,73,0,41635.9,41635.9
200,100,1,60018,74,0,41660.6,41660.6
200,100,1,60018,75,0,41624.4,41624.4
200,100,1,60018,76,0,41628.5,41628.5
200,100,1,60018,77,0,41643.6,41643.6
200,100,1,60018,78,0,41631.9,41631.9
200,100,1,60018,79,0,41624.3,41624.3
200,100,1,60018,7,0,41914.1,41914.1
200,100,1,60018,80,0,41707.1,41707.1
200,100,1,60018,81,0,41681.8,41681.8
200,100,1,60018,82,0,41634.5,41634.5
200,100,1,60018,83,0,41587.2,41587.2
200,100,1,60018,84,0,41719.9,41719.9
200,100,1,60018,85,0,41664.3,41664.3
200,100,1,60018,86,0,41607.4,41607.4
200,100,1,60018,87,0,41579.6,41579.6
200,100,1,60018,88,0,41672.8,41672.8
200,100,1,60018,89,0,41571.5,41571.5
200,100,1,60018,8,0,41667,41667
200,100,1,60018,90,0,41707.4,41707.4
200,100,1,60018,91,0,41586.6,41586.6
200,100,1,60018,92,0,41630.8,41630.8
200,100,1,60018,93,0,41620.7,41620.7
200,100,1,60018,94,0,41642,41642
200,100,1,60018,95,0,41601.9,41601.9
200,100,1,60018,96,0,41691.9,41691.9
200,100,1,60018,97,0,41653.6,41653.6
200,100,1,60018,98,0,41670.9,41670.9
200,100,1,60018,99,0,41634.9,41634.9
200,100,1,60018,9,0,41726.2,41726.2
