grid_x,grid_y,grid_z,iters,batch_id,init_time,main_time,total_time
300,300,1,60018,10,0,129359,129359
300,300,1,60018,11,0,129304,129304
300,300,1,60018,12,0,129250,129250
300,300,1,60018,13,0,129353,129353
300,300,1,60018,14,0,129274,129274
300,300,1,60018,15,0,129320,129320
300,300,1,60018,16,0,129199,129199
300,300,1,60018,17,0,129366,129366
300,300,1,60018,18,0,129275,129275
300,300,1,60018,19,0,129299,129299
300,300,1,60018,1,0,129327,129327
300,300,1,60018,20,0,129306,129306
300,300,1,60018,2,0,129346,129346
300,300,1,60018,3,0,129354,129354
300,300,1,60018,4,0,129315,129315
300,300,1,60018,5,0,129288,129288
300,300,1,60018,6,0,129300,129300
300,300,1,60018,7,0,129312,129312
300,300,1,60018,8,0,130001,130001
300,300,1,60018,9,0,129331,129331
