grid_x,grid_y,grid_z,iters,batch_id,init_time,main_time,total_time
30,30,1,60018,100,0,12350.8,12350.8
30,30,1,60018,10,0,12032.4,12032.4
30,30,1,60018,11,0,11971.8,11971.8
30,30,1,60018,12,0,12112,12112
30,30,1,60018,13,0,12057,12057
30,30,1,60018,14,0,12044.8,12044.8
30,30,1,60018,15,0,12058.6,12058.6
30,30,1,60018,16,0,11992.4,11992.4
30,30,1,60018,17,0,12064.5,12064.5
30,30,1,60018,18,0,11961.9,11961.9
30,30,1,60018,19,0,12079.2,12079.2
30,30,1,60018,1,0,12246.9,12246.9
30,30,1,60018,20,0,12094.7,12094.7
30,30,1,60018,21,0,11993.7,11993.7
30,30,1,60018,22,0,12160.7,12160.7
30,30,1,60018,23,0,12084.9,12084.9
30,30,1,60018,24,0,11973.1,11973.1
30,30,1,60018,25,0,12028.9,12028.9
30,30,1,60018,26,0,11994.3,11994.3
30,30,1,60018,27,0,11954.9,11954.9
30,30,1,60018,28,0,12061.3,12061.3
30,30,1,60018,29,0,12002,12002
30,30,1,60018,2,0,11975.4,11975.4
30,30,1,60018,30,0,12080.4,12080.4
30,30,1,60018,31,0,12212.5,12212.5
30,30,1,60018,32,0,12169.4,12169.4
30,30,1,60018,33,0,12200.4,12200.4
30,30,1,60018,34,0,11942.5,11942.5
30,30,1,60018,35,0,12084.4,12084.4
30,30,1,60018,36,0,12208.8,12208.8
30,30,1,60018,37,0,11988,11988
30,30,1,60018,38,0,12067,12067
30,30,1,60018,39,0,12024.4,12024.4
30,30,1,60018,3,0,12043.1,12043.1
30,30,1,60018,40,0,11976.8,11976.8
30,30,1,60018,41,0,12299.5,12299.5
30,30,1,60018,42,0,11996.8,11996.8
30,30,1,60018,43,0,12079.2,12079.2
30,30,1,60018,44,0,12039.4,12039.4
30,30,1,60018,45,0,12032.4,12032.4
30,30,1,60018,46,0,11983.1,11983.1
30,30,1,60018,47,0,12142.1,12142.1
30,30,1,60018,48,0,12040.5,12040.5
30,30,1,60018,49,0,12142.2,12142.2
30,30,1,60018,4,0,12075.9,12075.9
30,30,1,60018,50,0,12068.4,12068.4
30,30,1,60018,51,0,12036.4,12036.4
30,30,1,60018,52,0,12091.1,12091.1
30,30,1,60018,53,0,12309.4,12309.4
30,30,1,60018,54,0,12162.5,12162.5
30,30,1,60018,55,0,12072.5,12072.5
30,30,1,60018,56,0,12028.3,12028.3
30,30,1,60018,57,0,12216.2,12216.2
30,30,1,60018,58,0,11985,11985
30,30,1,60018,59,0,12146.1,12146.1
30,30,1,60018,5,0,11981.5,11981.5
30,30,1,60018,60,0,12263,12263
30,30,1,60018,61,0,12051,12051
30,30,1,60018,62,0,12240,12240
30,30,1,60018,63,0,12264.6,12264.6
30,30,1,60018,64,0,12269.8,12269.8
30,30,1,60018,65,0,12082.7,12082.7
30,30,1,60018,66,0,12188.7,12188.7
30,30,1,60018,67,0,12231,12231
30,30,1,60018,68,0,12225,12225
30,30,1,60018,69,0,12049.6,12049.6
30,30,1,60018,6,0,12294.7,12294.7
30,30,1,60018,70,0,12109,12109
30,30,1,60018,71,0,12364.8,12364.8
30,30,1,60018,72,0,12176.2,12176.2
30,30,1,60018,73,0,11988.1,11988.1
30,30,1,60018,74,0,12385.8,12385.8
30,30,1,60018,75,0,12064,12064
30,30,1,60018,76,0,12029.2,12029.2
30,30,1,60018,77,0,12199.2,12199.2
30,30,1,60018,78,0,12243,12243
30,30,1,60018,79,0,12317.2,12317.2
30,30,1,60018,7,0,11987.8,11987.8
30,30,1,60018,80,0,12122,12122
30,30,1,60018,81,0,12358.8,12358.8
30,30,1,60018,82,0,12285.3,12285.3
30,30,1,60018,83,0,12330.4,12330.4
30,30,1,60018,84,0,12167.2,12167.2
30,30,1,60018,85,0,12156.6,12156.6
30,30,1,60018,86,0,12087.5,12087.5
30,30,1,60018,87,0,12067.3,12067.3
30,30,1,60018,88,0,12031.5,12031.5
30,30,1,60018,89,0,12060.3,12060.3
30,30,1,60018,8,0,12191.9,12191.9
30,30,1,60018,90,0,12297.7,12297.7
30,30,1,60018,91,0,11992.8,11992.8
30,30,1,60018,92,0,12140.8,12140.8
30,30,1,60018,93,0,12206.9,12206.9
30,30,1,60018,94,0,12045.6,12045.6
30,30,1,60018,95,0,12129.1,12129.1
30,30,1,60018,96,0,11993.2,11993.2
30,30,1,60018,97,0,12148.9,12148.9
30,30,1,60018,98,0,12256.4,12256.4
30,30,1,60018,99,0,12311.1,12311.1
30,30,1,60018,9,0,12335.7,12335.7
