File,Grid Size X,Grid Size Y,Grid Size Z,Batch Size,Average Power (W),Elapsed Time (ms),Total Energy (kJ),Energy per Batch (kJ),Estimated Energy for 50 Batches (kJ)
30_30_30_nvidia_smi_log.csv,30,30,30,50,192.69916666666666,2501.0,0.4819406158333333,0.009638812316666667,0.48194061583333336
50_50_50_nvidia_smi_log.csv,50,50,50,50,260.42,8742.0,2.27659164,0.0455318328,2.27659164
100_100_100_nvidia_smi_log.csv,100,100,100,50,333.55183879093204,44413.0,14.814037816221663,0.2962807563244333,14.814037816221665
150_150_150_nvidia_smi_log.csv,150,150,150,50,347.5235647756139,132965.0,46.208470790389505,0.9241694158077901,46.208470790389505
