File,Grid Size X,Grid Size Y,Grid Size Z,Batch Size,Average Power (W),Elapsed Time (ms),Total Energy (kJ),Energy per Batch (kJ),Estimated Energy for 1000 Batches (kJ)
100_100_hls_power_profile.csv,100,100,1,5000,59.04524745398772,42037,2.4820850672232817,0.0004964170134446564,0.4964170134446564
200_100_hls_power_profile.csv,200,100,1,5000,67.49628254545455,54052,3.6483090641469094,0.0007296618128293819,0.7296618128293819
200_200_hls_power_profile.csv,200,200,1,5000,78.00755039344263,79032,6.165092722694558,0.0012330185445389116,1.2330185445389117
300_150_hls_power_profile.csv,300,150,1,2500,75.37910806358383,44577,3.3601745001503764,0.0013440698000601505,1.3440698000601505
300_300_hls_power_profile.csv,300,300,1,1000,80.88394981512604,30908,2.499961120885916,0.0024999611208859156,2.499961120885916
400_200_hls_power_profile.csv,400,200,1,1000,80.05622829565216,29803,2.3859157718953217,0.0023859157718953217,2.3859157718953217
400_300_hls_power_profile.csv,400,300,1,500,80.9869498292683,21102,1.7089866152972197,0.0034179732305944393,3.4179732305944395
400_400_hls_power_profile.csv,400,400,1,500,82.25521542307692,26905,2.2130765709578846,0.0044261531419157694,4.426153141915769
