File,Grid Size X,Grid Size Y,Grid Size Z,Batch Size,Average Power (W),Elapsed Time (ms),Total Energy (kJ),Energy per Batch (kJ),Estimated Energy for 50 Batches (kJ)
30_30_30_nvidia_smi_log.csv,30,30,30,10,145.68625,2003.0,0.29180955875000003,0.029180955875000004,1.4590477937500002
50_50_50_nvidia_smi_log.csv,50,50,50,10,179.3353125,2656.0,0.47631459,0.047631459,2.3815729500000002
100_100_100_nvidia_smi_log.csv,100,100,100,10,311.85358490566034,8773.0,2.7358915003773583,0.2735891500377358,13.679457501886791
150_150_150_nvidia_smi_log.csv,150,150,150,10,341.5501875,27276.0,9.31612291425,0.931612291425,46.58061457125
200_200_200_nvidia_smi_log.csv,200,200,200,10,346.0110066371682,79688.0,27.572925096902658,2.7572925096902656,137.86462548451328
250_250_250_nvidia_smi_log.csv,250,250,250,10,347.4498465909091,153555.0,53.352661193267046,5.335266119326705,266.7633059663352
300_300_300_nvidia_smi_log.csv,300,300,300,10,347.8079664840477,266138.0,92.5649165841315,9.25649165841315,462.8245829206575
