iterations,batch_size,grid,runtime(us),num_elements,FLOP_per_cell,throughput(GFLOP/S),power_batch,avg_power(W),power_elapsed_time(ms),total_energy(kJ),energy_per_batch(kJ),est_energy_for_1000_batches(kJ)
60000,1,100x100,9768.065,10000,17,1044.219096,100,133.305,1383,0.184360815,0.001843608,1.84360815
60000,1,200x100,16117.15,20000,17,1265.732465,100,171.04875,2035,0.348084206,0.003480842,3.480842063
60000,1,200x200,34516.05,40000,17,1182.058781,100,197.6161224,3926,0.775840897,0.007758409,7.758408967
60000,1,300x150,38106,45000,17,1204.534719,100,207.6541818,4230,0.878377189,0.008783772,8.783771891
60000,1,300x300,74716.8,90000,17,1228.639342,100,233.3330612,7916,1.847064513,0.018470645,18.47064513
60000,1,400x200,69474.8,80000,17,1174.526591,100,229.7598876,7358,1.690573253,0.016905733,16.90573253
60000,1,400x300,100657.5,120000,17,1216.004769,100,239.6114615,10480,2.511128117,0.025111281,25.11128117
60000,1,400x400,131348,160000,17,1242.500837,100,247.2312426,13588,3.359378124,0.033593781,33.59378124
Max,,,,,,1265.732465,,,,,,
