File,Grid Size X,Grid Size Y,Grid Size Z,Batch Size,Average Power (W),Elapsed Time (ms),Total Energy (kJ),Energy per Batch (kJ),Estimated Energy for 1000 Batches (kJ)
100_100_nvidia_smi_log.csv,100,100,1,1,59.968999999999994,866.0,0.051933153999999995,0.051933153999999995,51.933153999999995
200_100_nvidia_smi_log.csv,200,100,1,1,83.50666666666667,788.0,0.06580325333333334,0.06580325333333334,65.80325333333334
200_200_nvidia_smi_log.csv,200,200,1,1,84.83375000000001,734.0,0.062267972500000004,0.062267972500000004,62.267972500000006
300_150_nvidia_smi_log.csv,300,150,1,1,86.697,781.0,0.067710357,0.067710357,67.710357
300_300_nvidia_smi_log.csv,300,300,1,1,88.455,846.0,0.07483292999999999,0.07483292999999999,74.83292999999999
400_200_nvidia_smi_log.csv,400,200,1,1,89.47,763.0,0.06826561,0.06826561,68.26561000000001
400_300_nvidia_smi_log.csv,400,300,1,1,92.247,823.0,0.075919281,0.075919281,75.91928100000001
400_400_nvidia_smi_log.csv,400,400,1,1,95.495,815.0,0.077828425,0.077828425,77.82842500000001
