grid_x,grid_y,grid_z,iters,batch_size,batch_id,init_time,main_time,total_time
10000,1,1,60060,1,0,252.454,5958.5,6210.95
10000,1,1,60060,1,1,522.51,5960,6482.51
10000,1,1,60060,1,2,522.537,5959.2,6481.74
10000,1,1,60060,1,3,534.475,5963.2,6497.68
10000,1,1,60060,1,4,522.082,5962.1,6484.18
10000,1,1,60060,1,5,523.163,5962,6485.16
10000,1,1,60060,1,6,523.037,5962.2,6485.24
10000,1,1,60060,1,7,522.488,5964.1,6486.59
10000,1,1,60060,1,8,305.332,6010.7,6316.03
10000,1,1,60060,1,9,521.985,5965.3,6487.29
args: -sizex=10000 -iters=60060 -batch=10 -bsize=10
