grid_x,grid_y,grid_z,iters,batch_id,init_time,main_time,total_time
100,1,1,60102,100,9.769,5349.51,16518.4
100,1,1,60102,10,14.156,5274.36,15820.8
100,1,1,60102,11,21.551,5493.31,17471.5
100,1,1,60102,12,9.798,5278.84,16086.1
100,1,1,60102,13,10.871,5288.51,15858.1
100,1,1,60102,14,10.68,5273.71,15843.4
100,1,1,60102,15,10.439,5518.98,23560.7
100,1,1,60102,16,11.431,5273,16001.3
100,1,1,60102,17,10.119,5301.51,15810.4
100,1,1,60102,18,18.876,5301.68,15858
100,1,1,60102,19,10.029,5377.51,16245.3
100,1,1,60102,1,14.908,5538.64,168532
100,1,1,60102,20,17.974,5304.13,16566
100,1,1,60102,21,18.565,5279.08,15742.8
100,1,1,60102,22,15.229,5471.03,23312.7
100,1,1,60102,23,15.359,5323.64,16088.1
100,1,1,60102,24,18.034,5285.8,16021.3
100,1,1,60102,25,18.976,5544.77,23458.6
100,1,1,60102,26,10.951,5319.96,16016.2
100,1,1,60102,27,23.414,5254.12,16605.5
100,1,1,60102,28,17.904,5362.8,23217.7
100,1,1,60102,29,19.587,5286.08,16163.9
100,1,1,60102,2,14.066,5336.75,16047.9
100,1,1,60102,30,11.693,5348.85,15966.9
100,1,1,60102,31,12.845,5311.65,23453.2
100,1,1,60102,32,12.534,5290.49,16427.8
100,1,1,60102,33,19.277,5270.9,15770.1
100,1,1,60102,34,13.034,5314.28,15935.6
100,1,1,60102,35,11.893,5266.81,15989.4
100,1,1,60102,36,10.189,5320.24,17579.2
100,1,1,60102,37,12.083,5369.07,16104.8
100,1,1,60102,38,21.42,5361.16,22815.5
100,1,1,60102,39,10.83,5412.49,16249
100,1,1,60102,3,11.342,5307.44,15807.6
100,1,1,60102,40,16.051,5333.38,15966.7
100,1,1,60102,41,11.752,5264.13,15908.9
100,1,1,60102,42,21.651,5804.15,16344.9
100,1,1,60102,43,11.612,5288.75,15698.4
100,1,1,60102,44,24.377,5314.1,15725.5
100,1,1,60102,45,13.005,5312,16372.9
100,1,1,60102,46,19.757,5267.55,15931
100,1,1,60102,47,18.074,5365.89,15938.5
100,1,1,60102,48,18.195,5388.53,16048
100,1,1,60102,49,11.893,5295.8,16636.3
100,1,1,60102,4,9.668,5294.14,15766.8
100,1,1,60102,50,19.076,5270.6,15874.7
100,1,1,60102,51,11.312,5275.56,22757.5
100,1,1,60102,52,18.996,5511.9,17633.1
100,1,1,60102,53,11.161,5343.81,15891
100,1,1,60102,54,11.131,5391.59,22934.4
100,1,1,60102,55,18.375,5300.37,17541
100,1,1,60102,56,19.156,5324.19,16292.6
100,1,1,60102,57,15.33,5416.18,16309.6
100,1,1,60102,58,22.262,5405.47,17226.1
100,1,1,60102,59,18.666,5358.72,16131.5
100,1,1,60102,5,13.275,5302.67,15775
100,1,1,60102,60,18.876,5336.3,16228.2
100,1,1,60102,61,17.974,5293.85,17037
100,1,1,60102,62,10.24,5294.97,15710.5
100,1,1,60102,63,19.086,5288.55,16010.6
100,1,1,60102,64,11.101,5344.93,17377.4
100,1,1,60102,65,21.741,5390.44,16108.2
100,1,1,60102,66,10.42,5314.78,15848.6
100,1,1,60102,67,18.174,5259.65,17003.7
100,1,1,60102,68,19.056,5550.68,16016.5
100,1,1,60102,69,15.309,5323.8,15813.7
100,1,1,60102,6,18.625,5559.66,16178.9
100,1,1,60102,70,17.844,5279.99,17306.3
100,1,1,60102,71,14.067,5472.02,16105
100,1,1,60102,72,18.265,5388.13,16041.1
100,1,1,60102,73,30.127,5436.42,17495.6
100,1,1,60102,74,22.212,5347.4,15743.7
100,1,1,60102,75,10.47,5331.41,16287.2
100,1,1,60102,76,19.337,5322.55,17231.7
100,1,1,60102,77,19.217,5385.41,15984.3
100,1,1,60102,78,18.756,5370.35,16098.6
100,1,1,60102,79,9.789,5452.67,23799.9
100,1,1,60102,7,10.11,5453.83,16639.6
100,1,1,60102,80,10.691,5359.21,15878.5
100,1,1,60102,81,18.806,5364.28,15959.4
100,1,1,60102,82,10.069,5268.15,15945.4
100,1,1,60102,83,10.279,5315.25,16168.1
100,1,1,60102,84,10.48,5355.56,16269
100,1,1,60102,85,19.356,5360.4,17320.6
100,1,1,60102,86,16.221,5358.77,15946.1
100,1,1,60102,87,17.353,5281.6,16467
100,1,1,60102,88,9.989,5330.5,15672.9
100,1,1,60102,89,18.585,5309.37,16098.4
100,1,1,60102,8,10.51,5571.7,23436.4
100,1,1,60102,90,13.525,5362.85,16119.7
100,1,1,60102,91,12.114,5284.08,15708.5
100,1,1,60102,92,19.247,5297.48,15841.7
100,1,1,60102,93,20.329,5387.55,15805.7
100,1,1,60102,94,22.393,5309.13,15931.1
100,1,1,60102,95,18.475,5378.13,81126
100,1,1,60102,96,18.294,5384.32,16248.1
100,1,1,60102,97,29.065,5577.76,16379.5
100,1,1,60102,98,11.221,5314.23,25042.3
100,1,1,60102,99,18.525,5269.03,15607.4
100,1,1,60102,9,10.75,5484.87,15848.9
