grid_x,grid_y,grid_z,iters,batch_id,init_time,main_time,total_time
500,1,1,60102,100,71.326,5528.92,17327.3
500,1,1,60102,10,56.367,5457.35,17501.9
500,1,1,60102,11,55.816,5522.09,17882.1
500,1,1,60102,12,55.615,5459.11,18533.9
500,1,1,60102,13,71.115,5628.68,17714.2
500,1,1,60102,14,36.048,5469.7,17306.4
500,1,1,60102,15,36.079,5469.37,18625.7
500,1,1,60102,16,58.942,5503.9,17396.5
500,1,1,60102,17,71.255,5527.99,17266.5
500,1,1,60102,18,36.639,5634.54,19609.1
500,1,1,60102,19,37.05,5462.32,17368
500,1,1,60102,1,71.225,5516.67,17445.8
500,1,1,60102,20,71.506,5484.23,17535.7
500,1,1,60102,21,71.465,5481.28,18713.6
500,1,1,60102,22,66.686,5499.17,17519.8
500,1,1,60102,23,56.527,5571.63,17608.8
500,1,1,60102,24,70.293,5498.31,18610.7
500,1,1,60102,25,70.784,5512.31,17510.9
500,1,1,60102,26,37.05,5469.68,17746.8
500,1,1,60102,27,84.771,5602.15,19222
500,1,1,60102,28,35.848,5496.56,17340.2
500,1,1,60102,29,36.139,5521.59,17749.7
500,1,1,60102,2,64.923,5466.88,17515.7
500,1,1,60102,30,67.117,5474.85,18559.6
500,1,1,60102,31,69.852,5479.36,17705.6
500,1,1,60102,32,70.895,5543.11,17633.7
500,1,1,60102,33,44.314,5591.15,31048.5
500,1,1,60102,34,70.604,5482.27,17517.9
500,1,1,60102,35,66.726,5528.65,17604.6
500,1,1,60102,36,71.255,5588.81,99643
500,1,1,60102,37,36.009,5541.76,17384.6
500,1,1,60102,38,70.785,5496.01,17342.3
500,1,1,60102,39,70.755,5487.03,25807.6
500,1,1,60102,3,67.287,5530.98,17640.7
500,1,1,60102,40,44.113,5556.49,17537.8
500,1,1,60102,41,36.208,5459.71,17325.7
500,1,1,60102,42,35.868,5577.43,25839.3
500,1,1,60102,43,84.07,5535.15,17720.4
500,1,1,60102,44,71.086,5734.3,17776.5
500,1,1,60102,45,69.903,5490.3,25665.1
500,1,1,60102,46,53.902,5472.54,17458.9
500,1,1,60102,47,70.554,5664.35,17531.6
500,1,1,60102,48,71.376,5540.43,25919.6
500,1,1,60102,49,66.486,5495.31,17421.2
500,1,1,60102,4,71.836,5423.89,17420.3
500,1,1,60102,50,35.938,5611.62,17354.6
500,1,1,60102,51,66.657,5642.4,25787.8
500,1,1,60102,52,66.877,5686.97,17736.3
500,1,1,60102,53,71.235,5469.52,17507.4
500,1,1,60102,54,36.65,5599.76,142376
500,1,1,60102,55,71.606,5491.29,17464.4
500,1,1,60102,56,67.318,5486.43,17295.1
500,1,1,60102,57,70.905,5471.81,173705
500,1,1,60102,58,84.079,5589.15,17726.4
500,1,1,60102,59,71.184,5513.42,17619
500,1,1,60102,5,71.807,5421.81,17246.2
500,1,1,60102,60,38.203,5530.06,25654.2
500,1,1,60102,61,71.045,5523.71,17606.7
500,1,1,60102,62,71.656,5459.16,17113.3
500,1,1,60102,63,70.634,5609.4,25697.4
500,1,1,60102,64,71.135,5466.35,17570
500,1,1,60102,65,66.055,5736.54,20352.7
500,1,1,60102,66,70.884,5494.08,25549.2
500,1,1,60102,67,35.227,5470.62,17421.6
500,1,1,60102,68,35.788,5675.08,17703.4
500,1,1,60102,69,71.917,5492.3,25711.3
500,1,1,60102,6,35.448,5479.6,18805.7
500,1,1,60102,70,36.62,5490.63,17452.6
500,1,1,60102,71,43.973,5628.66,17383.7
500,1,1,60102,72,44.194,5456.19,25599.8
500,1,1,60102,73,70.745,5673.78,17659.3
500,1,1,60102,74,71.525,5475.86,17515.3
500,1,1,60102,75,44.715,5476.39,25988.1
500,1,1,60102,76,66.657,5513.82,17364.6
500,1,1,60102,77,36.61,5689.37,17678
500,1,1,60102,78,36.449,5487.48,172146
500,1,1,60102,79,44.253,5575.02,17601.8
500,1,1,60102,7,36.499,5452.79,17557
500,1,1,60102,80,36.439,5632.48,17850.1
500,1,1,60102,81,54.393,5474.58,25660.6
500,1,1,60102,82,36.289,5494.08,17257
500,1,1,60102,83,70.544,5474.61,17586.5
500,1,1,60102,84,66.696,5500.17,204387
500,1,1,60102,85,36.99,5472.19,17231.3
500,1,1,60102,86,44.574,5627.35,17691.5
500,1,1,60102,87,44.895,5475.57,25735.9
500,1,1,60102,88,71.926,5499.47,17499.8
500,1,1,60102,89,35.657,5498.31,17333.1
500,1,1,60102,8,35.608,5479.28,17449.3
500,1,1,60102,90,71.446,5484.98,25490.5
500,1,1,60102,91,35.738,5455.61,17325.8
500,1,1,60102,92,36.499,5539.55,17404.6
500,1,1,60102,93,85.182,5486.14,25680.1
500,1,1,60102,94,35.137,5462.96,17452.4
500,1,1,60102,95,36.409,5498.11,17473.3
500,1,1,60102,96,70.784,5581.37,26080.9
500,1,1,60102,97,36.088,5518.38,17391.5
500,1,1,60102,98,71.567,5544.71,17575.2
500,1,1,60102,99,48.512,5620.94,25594.7
500,1,1,60102,9,44.605,5474.94,18803
