grid_x,grid_y,grid_z,iters,batch_id,init_time,main_time,total_time
1000,1,1,60102,100,136.058,5794.31,17825.4
1000,1,1,60102,10,67.609,5798.66,17848.7
1000,1,1,60102,11,67.729,5790.11,17706.4
1000,1,1,60102,12,68.049,5804.24,17561.1
1000,1,1,60102,13,67.999,5788.52,17693
1000,1,1,60102,14,67.739,5845.18,17905.7
1000,1,1,60102,15,67.007,5782.52,17804.4
1000,1,1,60102,16,67.989,5810.5,17691.1
1000,1,1,60102,17,102.624,5764.75,17725.4
1000,1,1,60102,18,71.045,5741.12,17610.6
1000,1,1,60102,19,67.278,5772.48,17749.1
1000,1,1,60102,1,102.715,5808.68,17689.5
1000,1,1,60102,20,83.799,5755.42,17615
1000,1,1,60102,21,103.356,5790.04,17621.7
1000,1,1,60102,22,136.248,5773.66,17660.4
1000,1,1,60102,23,136.319,5782.21,17727.2
1000,1,1,60102,24,70.714,5750.65,17507.8
1000,1,1,60102,25,67.979,5839.44,17783.5
1000,1,1,60102,26,144.695,5758.16,17651.8
1000,1,1,60102,27,84.4,5765.45,17501.2
1000,1,1,60102,28,132.511,5789.2,17693.5
1000,1,1,60102,29,136.569,5770.33,17645.2
1000,1,1,60102,2,67.759,5799.18,17776.2
1000,1,1,60102,30,128.084,5779.76,17707.1
1000,1,1,60102,31,67.719,5835.08,17808.4
1000,1,1,60102,32,67.418,5864.16,17743.9
1000,1,1,60102,33,136.569,5754.95,17739.1
1000,1,1,60102,34,67.238,5767.26,17619.8
1000,1,1,60102,35,84.36,5754.98,17508.8
1000,1,1,60102,36,90.031,5799.7,17703.1
1000,1,1,60102,37,68.199,5823.22,17718.8
1000,1,1,60102,38,68.099,5762.9,17496.5
1000,1,1,60102,39,67.177,5823.82,17641.4
1000,1,1,60102,3,68.049,5728.92,17656.8
1000,1,1,60102,40,67.378,5803.44,17625.3
1000,1,1,60102,41,127.723,5777.69,17789.8
1000,1,1,60102,42,102.345,5834.33,17688.6
1000,1,1,60102,43,67.499,5813.67,17805.3
1000,1,1,60102,44,84.1,5812.52,17808.6
1000,1,1,60102,45,136.168,5776.15,17849.2
1000,1,1,60102,46,67.168,5759.35,17826.3
1000,1,1,60102,47,68.389,5733.29,17693.1
1000,1,1,60102,48,67.748,5812.68,17714.2
1000,1,1,60102,49,137.341,5804.19,17934.8
1000,1,1,60102,4,68.901,5779.57,17592.1
1000,1,1,60102,50,83.75,5844.04,17675.2
1000,1,1,60102,51,84.43,5766.5,17866.9
1000,1,1,60102,52,83.648,5880.65,17866.3
1000,1,1,60102,53,107.274,5979.1,17987
1000,1,1,60102,54,66.887,5833.02,17802
1000,1,1,60102,55,136.289,5744.04,17627.1
1000,1,1,60102,56,83.859,5854.7,17838.9
1000,1,1,60102,57,109.207,5858.59,17908.9
1000,1,1,60102,58,107.093,5820.05,17718.9
1000,1,1,60102,59,84.3,5796.99,17623.7
1000,1,1,60102,5,67.368,5772.14,17727.7
1000,1,1,60102,60,88.538,5800.21,19207.8
1000,1,1,60102,61,126.871,5833.5,18195.1
1000,1,1,60102,62,103.677,5967.84,18162.1
1000,1,1,60102,63,102.825,5830.88,18913.5
1000,1,1,60102,64,136.719,5828.33,17908.1
1000,1,1,60102,65,122.272,5795.47,17543.9
1000,1,1,60102,66,135.978,5842.7,19138.5
1000,1,1,60102,67,68.039,5776.27,17617
1000,1,1,60102,68,67.257,5907.21,17744.2
1000,1,1,60102,69,87.356,5859,19034
1000,1,1,60102,6,67.569,5873.94,18054.6
1000,1,1,60102,70,83.559,5832.06,18162
1000,1,1,60102,71,136.66,5788.74,17878.2
1000,1,1,60102,72,128.574,5896.16,19066.8
1000,1,1,60102,73,68.009,5730.36,17734.7
1000,1,1,60102,74,107.203,5869.54,17693
1000,1,1,60102,75,66.937,5912.87,19112.1
1000,1,1,60102,76,136.219,5841.77,17896.5
1000,1,1,60102,77,111.732,5800.18,17762.6
1000,1,1,60102,78,68.079,6009.53,19120.7
1000,1,1,60102,79,94.55,5994.53,17944.3
1000,1,1,60102,7,160.004,5857.98,17883
1000,1,1,60102,80,71.186,5814.95,17459.1
1000,1,1,60102,81,83.748,5759.48,18698.1
1000,1,1,60102,82,106.812,5832.26,17824.5
1000,1,1,60102,83,107.364,5825.03,17666.1
1000,1,1,60102,84,71.486,5752.69,18693.7
1000,1,1,60102,85,68.621,5801.51,17614.8
1000,1,1,60102,86,128.755,5778.24,17789.9
1000,1,1,60102,87,70.724,5790.87,18836.1
1000,1,1,60102,88,120.508,5848.44,17895.8
1000,1,1,60102,89,82.898,5783.49,17646.1
1000,1,1,60102,8,68.851,5794.68,17787.9
1000,1,1,60102,90,105.55,5865.56,19117.5
1000,1,1,60102,91,133.693,5795.34,17776.7
1000,1,1,60102,92,102.986,5772.39,17768.2
1000,1,1,60102,93,118.835,5870.73,19380.4
1000,1,1,60102,94,84.33,5802.84,17815.4
1000,1,1,60102,95,129.246,5782,17981.9
1000,1,1,60102,96,83.648,5790.1,18747.7
1000,1,1,60102,97,83.649,5824.7,17813.6
1000,1,1,60102,98,138.433,5844.21,17770.2
1000,1,1,60102,99,147.65,6008.98,19479.6
1000,1,1,60102,9,67.549,5783.9,17623
