grid_x,grid_y,grid_z,iters,batch_id,init_time,main_time,total_time
5000,1,1,60102,100,343.592,7446.83,19532.3
5000,1,1,60102,10,686.132,7466.45,19974.7
5000,1,1,60102,11,702.834,7457.06,19939
5000,1,1,60102,12,342.86,7435.28,28143.1
5000,1,1,60102,13,717.371,7453.95,20111
5000,1,1,60102,14,735.617,7513.59,20158.3
5000,1,1,60102,15,344.353,7433.98,135196
5000,1,1,60102,16,344.665,7439.55,19549.1
5000,1,1,60102,17,342.931,7532.43,19700.3
5000,1,1,60102,18,727.241,7559.14,28382.1
5000,1,1,60102,19,598.436,7642.24,19988
5000,1,1,60102,1,726.539,7512.98,19988.5
5000,1,1,60102,20,345.316,7519.38,19744.8
5000,1,1,60102,21,719.625,7514.19,28183.7
5000,1,1,60102,22,656.677,7447.48,20079.6
5000,1,1,60102,23,687.936,7392.21,19861.4
5000,1,1,60102,24,722.953,7568.75,98541.3
5000,1,1,60102,25,759.331,7458.37,20106
5000,1,1,60102,26,347.209,7431.05,19640.9
5000,1,1,60102,27,432.281,7683.64,28513.5
5000,1,1,60102,28,342.069,7492.22,19747.4
5000,1,1,60102,29,529.645,7563.14,20014.3
5000,1,1,60102,2,668.629,7456.82,20048.1
5000,1,1,60102,30,715.528,7616.69,28732.7
5000,1,1,60102,31,344.444,7428.21,19449.7
5000,1,1,60102,32,620.998,7502.09,20133.2
5000,1,1,60102,33,343.442,7639.08,28210.8
5000,1,1,60102,34,430.326,7413.24,19836.3
5000,1,1,60102,35,702.904,7502.95,20055.3
5000,1,1,60102,36,344.354,7569.95,114993
5000,1,1,60102,37,659.131,7589.98,20057.8
5000,1,1,60102,38,457.097,7532.54,19841.3
5000,1,1,60102,39,344.704,7714.03,28485.1
5000,1,1,60102,3,511.27,7479.91,19724.7
5000,1,1,60102,40,577.466,7425.3,19847.5
5000,1,1,60102,41,719.305,7446.2,20043.5
5000,1,1,60102,42,508.425,7677.14,134824
5000,1,1,60102,43,344.564,7451.7,19755.8
5000,1,1,60102,44,700.77,7446.45,19761.2
5000,1,1,60102,45,342.82,7410.22,28007.1
5000,1,1,60102,46,657.999,7461.72,19921.9
5000,1,1,60102,47,703.836,7468.25,20039.7
5000,1,1,60102,48,529.776,7564.96,28454.2
5000,1,1,60102,49,683.157,7589.69,20286.4
5000,1,1,60102,4,342.43,7428.66,19608.4
5000,1,1,60102,50,528.994,7550.67,20037.3
5000,1,1,60102,51,367.127,7459.03,27898.9
5000,1,1,60102,52,343.282,7622.92,20091
5000,1,1,60102,53,343.191,7427.11,19611.8
5000,1,1,60102,54,344.233,7514.01,28132.4
5000,1,1,60102,55,742.81,7495.23,20157.5
5000,1,1,60102,56,376.144,7435.59,19564
5000,1,1,60102,57,661.084,7465.04,28633.3
5000,1,1,60102,58,681.103,7469.2,20132.4
5000,1,1,60102,59,512.023,7428.09,19581.6
5000,1,1,60102,5,549.232,7527.74,20043.2
5000,1,1,60102,60,344.284,7487.7,28096.8
5000,1,1,60102,61,413.104,7492.51,19779.9
5000,1,1,60102,62,344.424,7433.4,19582
5000,1,1,60102,63,344.343,7602.01,28069.9
5000,1,1,60102,64,347.56,7433.71,19673.6
5000,1,1,60102,65,345.656,7441.38,19520.5
5000,1,1,60102,66,717.372,7638.83,28754.2
5000,1,1,60102,67,527.632,7489.52,19994.2
5000,1,1,60102,68,344.845,7608.63,19815
5000,1,1,60102,69,346.638,7686.72,28279.2
5000,1,1,60102,6,458.57,7547.11,19962.2
5000,1,1,60102,70,356.817,7407.52,19649.1
5000,1,1,60102,71,355.195,7441.95,19652.3
5000,1,1,60102,72,563.209,7413.62,28277.7
5000,1,1,60102,73,677.656,7509.88,19990
5000,1,1,60102,74,722.411,7438.78,19951.9
5000,1,1,60102,75,577.506,7589.81,28559.6
5000,1,1,60102,76,342.931,7501.84,19789.4
5000,1,1,60102,77,408.074,7456.99,19590.3
5000,1,1,60102,78,671.565,7474.77,28419.4
5000,1,1,60102,79,641.427,7411.93,19933.6
5000,1,1,60102,7,532.521,7459.94,19742.9
5000,1,1,60102,80,367.698,7550.13,19893.7
5000,1,1,60102,81,344.654,7460.09,28050.9
5000,1,1,60102,82,638.672,7459.98,20581.8
5000,1,1,60102,83,701.852,7452.73,20072.7
5000,1,1,60102,84,449.664,7472.66,28071.5
5000,1,1,60102,85,344.223,7616.35,19764.8
5000,1,1,60102,86,346.288,7464.68,19692.4
5000,1,1,60102,87,345.205,7445.04,28097.6
5000,1,1,60102,88,343.381,7464.84,19694.8
5000,1,1,60102,89,344.894,7516.91,19838.9
5000,1,1,60102,8,656.526,7484.35,20084.6
5000,1,1,60102,90,343.292,7457.06,28182.2
5000,1,1,60102,91,467.618,7431.77,19711
5000,1,1,60102,92,345.817,7495.66,19758.2
5000,1,1,60102,93,343.923,7606.95,28243
5000,1,1,60102,94,342.44,7534.54,19702.3
5000,1,1,60102,95,343.773,7453.91,19726.5
5000,1,1,60102,96,345.326,7626.2,28749.4
5000,1,1,60102,97,343.912,7462.31,19545.1
5000,1,1,60102,98,344.443,7501.47,19746.2
5000,1,1,60102,99,344.504,7487.87,28009.8
5000,1,1,60102,9,352.589,7436.61,20852.1
